,prefix,input_text,target_text,doi
14857,,"Moderate- and low-certainty evidence found no difference between electric and manual toothbrushes for reducing GI or plaque, respectively, in the medium term (GI: MD 0.02, 95% CI –0.06 to 0.09; plaque: standardised mean difference 0.29, 95% CI –0.07 to 0.65; 2 RCTs, 120 participants).",ما هیچ تفاوتی را بین مسواک برقی و دستی که توسط افراد مبتلا به ID یا مراقبین آن‌ها استفاده شد، از نظر التهاب لثه یا پلاک در میان‌مدت پیدا نکردیم، و نتایج کوتاه‌مدت نامعلوم بودند.,10.1002/14651858.CD012628.pub2
14858,,"One RCT (10 participants) found that training people with ID in oral hygiene care reduced plaque but not GI in the short term (GI: MD –0.28, 95% CI –0.90 to 0.34; plaque: MD –0.47, 95% CI –0.92 to –0.02; very low-certainty evidence).",آموزش افراد مبتلا به ID برای مسواک ‌زدن دندان‌های خود ممکن است میزان پلاک را در دندان‌های آن‌ها در کوتاه‌مدت کاهش دهد.,10.1002/14651858.CD012628.pub2
14859,,"One RCT (304 participants) found that scheduled dental recall visits (at 1-, 3- or 6-month intervals) plus supervised daily toothbrushing were more likely than usual care to reduce GI (pocketing but not bleeding) and plaque in the long term (low-certainty evidence).",فراخوان منظم بیمار به دندان‌پزشکی برای معاینه و نظارت مراقبین در مسواک ‌زدن بین معاینه‌ها، ممکن است بیش‌تر از مراقبت‌های معمول برای کاهش التهاب لثه و پلاک در بلندمدت موثر باشد.,10.1002/14651858.CD012628.pub2
14860,,One RCT (80 participants) found daily toothbrushing by dental students was more effective for reducing plaque in people with ID than once- or twice-weekly toothbrushing in the short term (low-certainty evidence).,مسواک ‌زدن روزانه توسط یک دانشجوی دندان‌پزشکی ممکن است برای کاهش سطوح پلاک در کوتاه‌مدت، از یک یا دو بار در هفته مسواک ‌زدن حرفه‌ای، موثرتر باشد.,10.1002/14651858.CD012628.pub2
14861,,A benefit to gingival health was found by one NRS that evaluated toothpaste with a plaque-disclosing agent and one that evaluated individualised oral care plans (very low-certainty evidence).,خمیردندان با یک عامل آشکار کننده پلاک و برنامه‌های فردی مراقبت از دهان، هر یک در یک مطالعه غیر-تصادفی‌سازی شده که نشان داد آن‌ها ممکن است پرمنفعت باشند، ارزیابی شدند.,10.1002/14651858.CD012628.pub2
14862,,Some studies reported participant difficulties using the electric or special manual toothbrushes.,بعضی از مطالعات نشان دادند که برخی از افراد با مسواک برقی یا مسواک دستی مخصوص مشکل داشتند.,10.1002/14651858.CD012628.pub2
14863,,"Although some oral hygiene interventions for people with ID show benefits, the clinical importance of these benefits is unclear.",اگرچه برخی از مداخلات بهداشت دهان برای افرادی که مبتلا به ID هستند، شواهد سودمند علمی را نشان می‌دهند، مشخص نیست این منافع برای بهداشت یا سلامت دهان یک فرد چه معنی و مفهوم دارند.,10.1002/14651858.CD012628.pub2
14864,,Moderate-certainty evidence was available for only one finding: electric and manual toothbrushes were similarly effective for reducing gingival inflammation in people with ID in the medium term.,شواهد با قطعیت متوسط فقط برای یک یافته موجود است: احتمالا مسواک برقی و دستی به‌طور مشابهی برای کاهش التهاب لثه در افراد مبتلا به ID در میان‌مدت موثر هستند.,10.1002/14651858.CD012628.pub2
14865,,"The network meta-analysis included 196 trials (135,559 women) involving seven uterotonic agents and placebo or no treatment, conducted across 53 countries (including high-, middle- and low-income countries).","196 مطالعه را با حضور 135,559 زن پیدا کردیم.",10.1002/14651858.CD011689.pub3
14866,,"The network meta-analysis included 196 trials (135,559 women) involving seven uterotonic agents and placebo or no treatment, conducted across 53 countries (including high-, middle- and low-income countries).",مطالعات در 53 کشور انجام شد.,10.1002/14651858.CD011689.pub3
14867,,Relative effects from the network meta-analysis suggested that all agents were effective for preventing PPH ≥ 500 mL when compared with placebo or no treatment.,این تجزیه‌و‌تحلیل نشان می‌دهد که تمام داروها برای پیشگیری از هدر رفتن خون که برابر یا بیش از 500 میلی‌لیتر باشد، در مقایسه با عدم درمان یوترونیک معمولی، موثر هستند.,10.1002/14651858.CD011689.pub3
14868,,"Low-certainty evidence suggests that misoprostol, injectable prostaglandins, and ergometrine may make little or no difference to this outcome compared with oxytocin.",ما دریافتیم که سایر داروها میزوپروستول، پروستاگلاندین‌های تزریقی و ارگومترین، در مقایسه با اکسی‌توسین، ممکن است تفاوتی اندک یا عدم تفاوت در این پیامد ایجاد کنند.,10.1002/14651858.CD011689.pub3
14869,,All agents except ergometrine and injectable prostaglandins were effective for preventing PPH ≥ 1000 mL when compared with placebo or no treatment.,تمام داروها به جز ارگومترین و پروستاگلاندین‌های تزریقی، در مقایسه با عدم درمان، برای پیشگیری از هدر رفتن خون که برابر یا بیشتر از 1000 میلی‌لیتر باشد، موثر هستند.,10.1002/14651858.CD011689.pub3
14870,,"High-certainty evidence suggests that ergometrine plus oxytocin (RR 0.83, 95% CI 0.66 to 1.03) and misoprostol plus oxytocin (RR 0.88, 95% CI 0.70 to 1.11) make little or no difference in the outcome of PPH ≥ 1000 mL compared with oxytocin.",ارگومترین به‌علاوه اکسی‌توسین و میزوپروستول به‌علاوه اکسی‌توسین تفاوتی اندک یا عدم تفاوت در این پیامد در مقایسه با اکسی‌توسین ایجاد می‌کنند.,10.1002/14651858.CD011689.pub3
14871,,Low-certainty evidence suggests that ergometrine may make little or no difference to this outcome compared with oxytocin meanwhile the evidence on carbetocin was of very low certainty.,اینکه کاربتوسین و ارگومترین به‌تنهایی برای این پیامد تفاوتی ایجاد می‌کنند یا خیر، نامطمئن است.,10.1002/14651858.CD011689.pub3
14872,,"High-certainty evidence suggests that misoprostol is less effective in preventing PPH ≥ 1000 mL when compared with oxytocin (RR 1.19, 95% CI 1.01 to 1.42).",با این حال، میزوپروستول، در مقایسه با اکسی‌توسین، در پیشگیری از هدر رفتن خون که برابر یا بیشتر از 1000 میلی‌لیتر باشد، موثر است.,10.1002/14651858.CD011689.pub3
14873,,"Misoprostol plus oxytocin reduces the use of additional uterotonics (RR 0.56, 95% CI 0.42 to 0.73, high certainty) and probably also reduces the risk of blood transfusion (RR 0.51, 95% CI 0.37 to 0.70, moderate certainty) when compared with oxytocin.",میزوپروستول به‌علاوه اکسی‌توسین استفاده از یوترونیک اضافی را کاهش می‌دهد و احتمالا خطر ترانسفیوژن خون را در مقایسه با اکسی‌توسین کاهش می‌دهد.,10.1002/14651858.CD011689.pub3
14874,,"Carbetocin, injectable prostaglandins and ergometrine plus oxytocin may also reduce the use of additional uterotonics but the certainty of the evidence is low.",کاربتوسین، پروستاگلاندین‌های تزریقی و ارگومترین به‌علاوه اکسی‌توسین نیز ممکن است استفاده از یوترونیک اضافی را کاهش دهند اما قطعیت شواهد پائین است.,10.1002/14651858.CD011689.pub3
14875,,No meaningful differences could be detected between all agents for maternal deaths or severe morbidity as these outcomes were rare in the included randomised trials where they were reported.,هیچ تفاوت معناداری بین همه عوامل برای مرگ‌و‌میر مادران یا عوارض شدید زایمان وجود ندارد زیرا این پیامدها در چنین مطالعاتی نادر هستند.,10.1002/14651858.CD011689.pub3
14876,,The two combination regimens were associated with important side effects.,دو ترکیب از داروها با عوارض جانبی مهم همراه بودند.,10.1002/14651858.CD011689.pub3
14877,,"When compared with oxytocin, misoprostol plus oxytocin combination increases the likelihood of vomiting (RR 2.11, 95% CI 1.39 to 3.18, high certainty) and fever (RR 3.14, 95% CI 2.20 to 4.49, moderate certainty).",در مقایسه با اکسی‌توسین، زنانی که میزوپروستول را دریافت می‌کنند، بیش‌تر احتمال دارد که از استفراغ و تب رنج ببرند.,10.1002/14651858.CD011689.pub3
14878,,"Ergometrine plus oxytocin increases the likelihood of vomiting (RR 2.93, 95% CI 2.08 to 4.13, moderate certainty) and may make little or no difference to the risk of hypertension, however absolute effects varied considerably and the certainty of the evidence was low for this outcome.",زنانی که ارگومترین را به علاوه اکسی‌توسین دریافت می‌کنند، بیش‌تر در معرض استفراغ قرار دارند و ممکن است تفاوتی اندک یا عدم تفاوت در خطر هیپرتانسیون داشته باشند، با این حال، قطعیت شواهد برای این پیامد پائین بود.,10.1002/14651858.CD011689.pub3
14879,,All agents were generally effective for preventing PPH when compared with placebo or no treatment.,به‌طور کلی، همه عوامل برای پیشگیری از خونریزی شدید در مقایسه با عدم درمان دارویی یوترونیک، موثر بودند.,10.1002/14651858.CD011689.pub3
14880,,"Ergometrine plus oxytocin combination, carbetocin, and misoprostol plus oxytocin combination may have some additional desirable effects compared with the current standard oxytocin.",ترکیب ارگومترین با اکسی‌توسین، کاربتوسین و میزوپروستول به همراه اکسی‌توسین، ممکن است در مقایسه با اکسی‌توسین استاندارد فعلی، مزایای دیگری نیز داشته باشند.,10.1002/14651858.CD011689.pub3
14881,,"The two combination regimens, however, are associated with significant side effects.",با این حال، این دو ترکیب دارویی با عوارض جانبی قابل توجهی همراه هستند که ممکن در مقایسه با اکسی‌توسین برای زنان آزار دهنده باشند.,10.1002/14651858.CD011689.pub3
14882,,Carbetocin may be more effective than oxytocin for some outcomes without an increase in side effects.,کاربتوسین در مقایسه با اکسی‌توسین ممکن است مزایای اضافی داشته باشند و به نظر می‌رسد که بدون افزایش عوارض جانبی باشد.,10.1002/14651858.CD011689.pub3
14883,,"Four studies did not state sources of funding, two studies declared non-commercial funding and two studies declared both commercial and non-commercial funding.",چهار مورد از مطالعات وارد شده، منابع تامین بودجه را ذکر نکرده بودند، دو مطالعه، سرمایه‌گذاری غیر-تجاری (گرنت) و دو مطالعه، سرمایه‌گذاری تجاری (صنایع) و غیر-تجاری (گرنت) داشتند.,10.1002/14651858.CD011114.pub2
14884,,"Fundal pressure by an inflatable belt during the second stage of labour may shorten duration of second stage for nulliparous women, and lower rates of operative birth.",فشار فوندال ممکن است به زن در زایمان نوزاد کمک کند.,10.1002/14651858.CD006067.pub3
14885,,"The inflatable belt did not make any difference to rates of caesarean births (average RR 0.56, 95% CI 0.14 to 2.26; 891 women; 4 trials; I² = 70%; Tau² = 0.98), low arterial cord pH in newborn babies (RR 0.47, 95% CI 0.09 to 2.55; 461 infants; 1 trial; low-quality evidence), or Apgar scores less than seven at five minutes (RR 4.62, 95% CI 0.22 to 95.68; 500 infants; 1 trial; very low-quality evidence).",استفاده از کمربند باد شونده هیچ تفاوتی در تعداد زنانی که زایمان سزارین داشتند، نوزادانی که pH طناب شریانی آنها پائین بود (شواهد با کیفیت پائین)، یا نمرات آپگار پنج دقیقه‌ای کمتر از هفت بعد از زایمان (شواهد با کیفیت بسیار پائین) ایجاد نکرده بود.,10.1002/14651858.CD006067.pub3
14886,,There is currently insufficient evidence for the routine use of fundal pressure by any method on women in the second stage of labour.,بنابراین در حال حاضر شواهد کافی برای حمایت از استفاده از فشار فوندال به هر روشی در مرحله دوم از فرآیند زایمان وجود ندارد.,10.1002/14651858.CD006067.pub3
14887,,Children who are securely attached to at least one parent are able to be comforted by that parent when they are distressed and explore the world confidently by using that parent as a 'secure base'.,کودکانی که از نظر ایمنی حداقل به یکی از والدین وابسته هستند، می‌توانند هنگام پریشانی در کنار آن والد احساس آرامش کنند و با تکیه بر او به‌عنوان یک «پایگاه امن»، بیش‌تر می‌توانند با اطمینان به کشف جهان بپردازند.,10.1002/14651858.CD012348.pub2
14888,,Research suggests that a secure attachment enables children to function better across all aspects of their development.,تحقیقات نشان می‌دهد که یک وابستگی مطمئن، کودکان را قادر می‌سازد تا در تمامی جنبه‌های رشد عملکرد بهتری داشته باشند.,10.1002/14651858.CD012348.pub2
14889,,"One means of improving parental sensitivity is through video feedback, which involves showing a parent brief moments of their interaction with their child, to strengthen their sensitivity and responsiveness to their child's signals.",بازخورد ویدئویی شامل نشان دادن لحظات کوتاه والدین از تعامل ویدئویی بین آن‌ها و کودکشان، به منظور تقویت حساسیت آ‌ن‌ها نسبت به سیگنال‌های آمده از طرف کودک خود، با هدف بهبود وابستگی است.,10.1002/14651858.CD012348.pub2
14890,,To assess the effects of video feedback on parental sensitivity and attachment security in children aged under five years who are at risk for poor attachment outcomes.,ارزیابی اثرات بازخورد ویدئویی بر حساسیت والدین و امنیت وابستگی در کودکان زیر پنج سال که در معرض خطر پیامدهای ضعیف قرار دارند، در مقایسه با عدم مداخله (بدون درمان)، یک درمان ساختگی (مانند تماس تلفنی) یا درمان معمول.,10.1002/14651858.CD012348.pub2
14891,,"This review includes 22 studies from seven countries in Europe and two countries in North America, with a total of 1889 randomised parent-child dyads or family units.",این مطالعه مروری 22 مطالعه را، متشکل از 1889 زوج والد-کودک تصادفی‌سازی شده یا واحدهای خانوادگی وارد کرد.,10.1002/14651858.CD012348.pub2
14892,,"A meta-analysis of 20 studies (1757 parent-child dyads) reported evidence of that video feedback improved parental sensitivity compared with a control or no intervention from postintervention to six months' follow-up (standardised mean difference (SMD) 0.34, 95% confidence interval (CI) 0.20 to 0.49, moderate-certainty evidence).",ما داده‌های 20 مطالعه (متشکل از 1757 زوج والد-کودک) را برای بررسی اثرات بازخورد ویدئویی بر حساسیت والدین، ترکیب کردیم.,10.1002/14651858.CD012348.pub2
14893,,"Nearly all studies reported some form of external funding, from a charitable organisation (n = 7) or public body, or both (n = 18).",تقریبا در تمام مطالعات نوعی بودجه خارجی، از یک سازمان خیریه (n = 7) و/یا از نهادهای عمومی (n = 18) گزارش شد.,10.1002/14651858.CD012348.pub2
14894,,"There is no evidence that video feedback has an impact on parental stress or anxiety (low- and very low-certainty evidence, respectively).",هیچ شواهدی مبنی بر تاثیر روی اضطراب یا استرس والدین وجود نداشت.,10.1002/14651858.CD012348.pub2
14895,,"Further research is needed on the impact of video-feedback on paternal sensitivity and parental reflective functioning, as no study measured these outcomes.",هیچ مطالعه‌ای عملکرد انعکاسی والدین را اندازه‌گیری نکرد.,10.1002/14651858.CD012348.pub2
14896,,"Further research is needed on the impact of video-feedback on paternal sensitivity and parental reflective functioning, as no study measured these outcomes.",تحقیقات بیشتری در مورد اثرات بازخورد ویدئویی بر سایر پیامدها، ازجمله عملکرد انعکاسی والدین، و در پدران مورد نیاز است.,10.1002/14651858.CD012348.pub2
14897,,"We searched MEDLINE, Embase, CENTRAL, the Cochrane IBD Group Specialized Register, ClinicalTrials.Gov and the World Health Organization trial registry (ICTRP) from inception to 16 April 2019.",ما تا 16 اپریل 2019 به منابع علمی پزشکی نگاه کردیم.,10.1002/14651858.CD012878.pub2
14898,,The participants had moderate to severely active CD (CDAI 220 to 450).,این شرکت‏‌کنندگان همگی مبتلا به بیماری کرون فعال متوسط تا شدید بودند.,10.1002/14651858.CD012878.pub2
14899,,"Commonly reported adverse events included injection site reactions, abdominal pain, fatigue, worsening CD and nausea.",عوارض جانبی شایع گزارش شده شامل واکنش‌های محل تزریق، درد شکمی، خستگی، بدتر شدن بیماری کرون و تهوع بودند.,10.1002/14651858.CD012878.pub2
14900,,High-certainty evidence suggests that adalimumab is superior to placebo for induction of clinical remission and clinical response in people with moderate to severely active CD.,شواهدی با قطعیت بالا نشان می‌دهند که درمان شرکت‌کنندگان با آدالیموماب بهتر از درمان آنها با دارونما، برای القای بهبودی و بهبود علائم در افراد مبتلا به بیماری کرون فعال متوسط تا شدید است.,10.1002/14651858.CD012878.pub2
14901,,"Although the rates of AEs, SAEs and withdrawals due to AEs were lower in adalimumab participants compared to placebo, we are uncertain about the effect of adalimumab on AEs due to the low number of events.",عوارض جانبی در شرکت‌کنندگان دریافت کننده آدالیموماب در مقایسه با دارونما کمتر بود.,10.1002/14651858.CD012878.pub2
14902,,Futher studies are required to look at the long-term effectiveness and safety of using adalimumab in participants with CD.,مطالعات بیشتر برای بررسی مزایا و آسیب‌های درازمدت استفاده از آدالیموماب در افراد مبتلا به بیماری کرون مورد نیاز هستند.,10.1002/14651858.CD012878.pub2
14903,,"The amount of information parents wanted and the sources they felt could be trusted appeared to be linked to acceptance of vaccination, with parents who were more hesitant wanting more information (low to moderate confidence).",میزان اطلاعاتی را که والدین می‌خواهند و به نظر می‌رسد منابع مورد اعتمادشان به پذیرش واکسیناسیون مربوط می‌شود؛ هر چند، اعتماد ما به این آخرین یافته پائین تا متوسط است.,10.1002/14651858.CD011787.pub2
14904,,"Childhood vaccination is an effective way to prevent serious childhood illnesses, but many children do not receive all the recommended vaccines.",این مداخله یک راه موثر برای پیشگیری از وقوع بیماری‌های جدی دوران کودکی است.,10.1002/14651858.CD011787.pub2
14905,,"Childhood vaccination is an effective way to prevent serious childhood illnesses, but many children do not receive all the recommended vaccines.",با این حال، بسیاری از کودکان همه واکسیناسیون توصیه شده را دریافت نمی‌کنند.,10.1002/14651858.CD011787.pub2
14906,,"There are various reasons for this; some parents lack access because of poor quality health services, long distances or lack of money.",ممکن است دلایل مختلفی برای این امر وجود داشته باشد.,10.1002/14651858.CD011787.pub2
14907,,"There are various reasons for this; some parents lack access because of poor quality health services, long distances or lack of money.",بعضی از والدین به این واکسن دسترسی ندارند، مثلا به دلیل خدمات ضعیف بخش سلامت، فاصله از خانه تا مرکز بهداشت یا کمبود پول.,10.1002/14651858.CD011787.pub2
14908,,"Other parents may not trust vaccines or the healthcare workers who provide them, or they may not see the need for vaccination due to a lack of information or misinformation about how vaccinations work and the diseases they can prevent.",بعضی والدین به خود واکسن یا کارکنان بخش مراقبت سلامت که آن را ارائه می‌دهند اعتماد ندارند، در حالی که دیگران نیازی به واکسیناسیون فرزندان خود نمی‌بینند.,10.1002/14651858.CD011787.pub2
14909,,"Other parents may not trust vaccines or the healthcare workers who provide them, or they may not see the need for vaccination due to a lack of information or misinformation about how vaccinations work and the diseases they can prevent.",والدین ممکن است ندانند که واکسیناسیون چگونه کار می‌کند یا در مورد بیماری‌هایی که از آنها پیشگیری می‌کنند، اطلاعاتی نداشته باشند.,10.1002/14651858.CD011787.pub2
14910,,"Communication can take place at healthcare facilities, at home or in the community.",این ارتباطات می‌تواند در مراکز مراقبت سلامت، در خانه یا در سطح جامعه انجام شود.,10.1002/14651858.CD011787.pub2
14911,,"Communication can be two-way, for example face-to-face discussions between parents and healthcare providers, or one-way, for instance via text messages, posters or radio programmes.",ارتباطات می‌تواند دو طرفه باشد، مثلا بحث‌های رو-در-رو بین والدین و ارائه‌دهندگان بخش مراقبت سلامت صورت گیرد.,10.1002/14651858.CD011787.pub2
14912,,"Communication can be two-way, for example face-to-face discussions between parents and healthcare providers, or one-way, for instance via text messages, posters or radio programmes.",هم‌چنین ارتباطات می‌تواند یک طرفه و شامل اطلاعاتی از طریق پیام‌های متنی، پوسترها، جزوات، یا برنامه‌های رادیو و تلویزیون باشد.,10.1002/14651858.CD011787.pub2
14913,,"Some types of communication enable parents to actively discuss vaccines and their benefits and harms, as well as diseases they can prevent.",برخی از انواع ارتباطات اجازه می‌دهد تا والدین به طور فعال درباره واکسن، مزایا و آسیب‌های آن و بیماری که پیشگیری از آنها را هدف قرار می‌دهد، بحث کنند.,10.1002/14651858.CD011787.pub2
14914,,Other communication types simply give information about vaccination issues or when and where vaccines are available.,سایر انواع ارتباطات به سادگی اطلاعات را در مورد این مسائل یا در مورد زمان و مکان ارائه واکسن فراهم می‌کنند.,10.1002/14651858.CD011787.pub2
14915,,People involved in vaccine programmes need to understand how parents experience different types of communication about vaccination and how this influences their decision to vaccinate.,افرادی که در برنامه‌های واکسیناسیون دخالت دارند باید بدانند که چگونه والدین انواع مختلفی از ارتباطات را در مورد آن تجربه می‌کنند و چگونه این موضوع، تصمیمات برای انجام آن در فرزندانشان را تحت تاثیر قرار می‌دهند.,10.1002/14651858.CD011787.pub2
14916,,"We included 38 studies, mostly from high-income countries, many of which explored mothers' perceptions of vaccine communication.",ما 38 مطالعه را در مرور خود وارد کردیم.,10.1002/14651858.CD011787.pub2
14917,,"We included 38 studies, mostly from high-income countries, many of which explored mothers' perceptions of vaccine communication.",اکثر مطالعات در کشورهای با سطح درآمد بالا و با هدف بررسی درک مادران از ارتباط واکسن انجام شده بودند.,10.1002/14651858.CD011787.pub2
14918,,"In general, parents wanted more information than they were getting (high confidence in the evidence).",به‌طور کلی، والدین اطلاعات بیش‌تری از آنچه دریافت کردند، می‌خواستند (اطمینان بالا).,10.1002/14651858.CD011787.pub2
14919,,Lack of information led to worry and regret about vaccination decisions among some parents (moderate confidence).,برای برخی از والدین کمبود اطلاعات منجر به نگرانی و پشیمانی در مورد تصمیم واکسیناسیون شد (اطمینان متوسط).,10.1002/14651858.CD011787.pub2
14920,,"Parents wanted balanced information about vaccination benefits and harms (high confidence), presented clearly and simply (moderate confidence) and tailored to their situation (low confidence in the evidence).",والدین اطلاعات متعادلی را در مورد مزایا و خطرات واکسیناسیون (اطمینان بالا) می‌خواستند که به شیوه‌ای واضح و ساده (اطمینان متوسط) و متناسب با وضعیت آنها (اطمینان پائین) ارائه شده باشد.,10.1002/14651858.CD011787.pub2
14921,,"Parents wanted vaccination information to be available at a wider variety of locations, including outside health services (low confidence) and in good time before each vaccination appointment (moderate confidence).",والدین خواستار اطلاعات مربوط به این مداخله در خارج از خدمات بخش سلامت بودند (اطمینان پائین).,10.1002/14651858.CD011787.pub2
14922,,"Parents wanted vaccination information to be available at a wider variety of locations, including outside health services (low confidence) and in good time before each vaccination appointment (moderate confidence).",آنها این اطلاعات را در زمان مناسب و پیش از زمان مداخله می‌خواستند و نه در زمانی که واکسیناسیون فرزندشان انجام شده بود (اطمینان متوسط).,10.1002/14651858.CD011787.pub2
14923,,Parents viewed health workers as an important source of information and had specific expectations of their interactions with them (high confidence).,والدین کارکنان خدمات بخش سلامت را به عنوان یک منبع مهم اطلاعات شناختند و انتظارات خاصی از تعامل با آنها داشتند (اطمینان بالا).,10.1002/14651858.CD011787.pub2
14924,,Poor communication and negative relationships with health workers sometimes impacted on vaccination decisions (moderate confidence).,ارتباطات ضعیف و روابط منفی با کارکنان بخش سلامت گاهی اوقات بر تصمیمات واکسیناسیون تاثیر می‌گذارد (اطمینان متوسط).,10.1002/14651858.CD011787.pub2
14925,,Parents generally found it difficult to know which vaccination information source to trust and challenging to find information they felt was unbiased and balanced (high confidence).,والدین به طور کلی متوجه شدند که شناخت منبع معتبر اطلاعاتی در مورد آن مشکل است و یافتن اطلاعاتی که احساس کنند بدون سوگیری و متعادل است، چالش‌برانگیز خواهد شد (اطمینان بالا).,10.1002/14651858.CD011787.pub2
14926,,"The amount of information parents wanted and the sources they felt could be trusted appeared to be linked to acceptance of vaccination, with parents who were more hesitant wanting more information (low to moderate confidence).",به نظر می‌رسید میزان اطلاعاتی که والدین می‌خواستند و منابعی که احساس می‌کردند قابل اعتماد هستند، با پذیرش مداخله ارتباط دارد و والدینی که تردید بیشتری داشتند، اطلاعات بیش‌تری را می‌خواستند (اطمینان متوسط تا بالا).,10.1002/14651858.CD011787.pub2
14927,,"We searched MEDLINE (OvidSP), MEDLINE In-process and Other Non-Index Citations (Ovid SP), Embase (Ovid), CINAHL (EbscoHOST), and Anthropology Plus (EbscoHost) databases for eligible studies from inception to 30 August 2016.",مطالعاتی که تا پیش از 30 آگوست 2016 منتشر شده بود را جست‌وجو کردیم.,10.1002/14651858.CD011787.pub2
14928,,To determine the efficacy of chest physiotherapy in infants aged less than 24 months old with acute bronchiolitis.,شواهد مربوط به تاثیر فیزیوتراپی قفسه سینه را در شیرخواران زیر دو سال مبتلا به برونشیولیت (bronchiolitis) حاد مرور کردیم.,10.1002/14651858.CD004873.pub5
14929,,Acute bronchiolitis is the leading cause of medical emergencies during winter in children younger than two years of age.,برونشیولیت حاد یک عفونت تنفسی ویروسی شایع در کودکان زیر دو سال است.,10.1002/14651858.CD004873.pub5
14930,,"We included 12 RCTs (1249 participants), three more than the previous Cochrane review, comparing physiotherapy with no intervention.",این مرور شامل 12 کارآزمایی با مجموع 1249 شرکت‌کننده است.,10.1002/14651858.CD004873.pub5
14931,,"Five trials (246 participants) evaluated conventional techniques (vibration and percussion plus postural drainage), and seven trials (1003 participants) evaluated passive flow-oriented expiratory techniques: slow passive expiratory techniques in four trials, and forced passive expiratory techniques in three trials.",بر مبنای نوع فیزیوتراپی، پنج کارآزمایی روش‌های لرزاندن و ضربه زدن در 246 شرکت‌کننده را تست کردند، سه کارآزمایی روش‌های بازدم با فشار را در 624 شرکت‌کننده و چهار کارآزمایی تکنیک‌های جریان آهسته را در 375 شرکت‌کننده تست کردند.,10.1002/14651858.CD004873.pub5
14932,,"Forced passive expiratory techniques failed to show an effect on severity of bronchiolitis in terms of time to recovery (two trials, 509 participants) and time to clinical stability (one trial, 99 participants analysed).",در شرکت‌کنندگانی که برونشیولیت شدید داشتند، این گونه روش‌ها در مقایسه با عدم انجام فیزیوتراپی، هیچ تاثیری در کاهش زمان بازگشت به سلامتی یا زمان پایدار شدن وضعیت بالینی نداشتند.,10.1002/14651858.CD004873.pub5
14933,,"Secondary outcomes were respiratory parameters, duration of oxygen supplementation, length of hospital stay, use of bronchodilators and steroids, adverse events and parents' impression of physiotherapy benefit.",در مورد پیامدهای ثانویه مثل طول مدت استفاده از اکسیژن کمکی، مدت بستری در بیمارستان، یا استفاده از برونکودیلاتورها یا استروئیدها داده‌ای وجود نداشت.,10.1002/14651858.CD004873.pub5
14934,,"Secondary outcomes were respiratory parameters, duration of oxygen supplementation, length of hospital stay, use of bronchodilators and steroids, adverse events and parents' impression of physiotherapy benefit.",در طول مدت اقامت در بیمارستان، استفاده از برونکودیلاتورها یا استروئیدها تغییری ایجاد نشده بود.,10.1002/14651858.CD004873.pub5
14935,,Asthma is one of the most common reasons for hospital admission among children and constitutes a significant economic burden.,این وضعیت یک بار (burden) اقتصادی قابل توجه و یک مسئله مهم سلامت در سراسر جهان به شمار می‌رود.,10.1002/14651858.CD012067.pub2
14936,,Use of non‐invasive positive pressure ventilation (NPPV) in the care of children with acute asthma has increased even though evidence supporting the intervention has been considered weak and clinical guidelines do not recommend the intervention.,شواهد حمایت کننده از این مداخله ضعیف در نظر گرفته شده و مداخله در دستورالعمل‌های بالینی توصیه نمی‌شود.,10.1002/14651858.CD012067.pub2
14937,,"NPPV might be an effective intervention for acute asthma, but no systematic review has been conducted to assess the effects of NPPV as an add‐on therapy to usual care in children with acute asthma.",با این وجود، استفاده از NPPV در مراقبت از کودکان مبتلا به آسم حاد در حال افزایش است و ممکن است NPPV، مداخله‌ای موثر برای آسم حاد باشد.,10.1002/14651858.CD012067.pub2
14938,,We included two RCTs that randomised 20 participants to NPPV and 20 participants to control.,ما دو کارآزمایی را با 40 شرکت‌کننده وارد مرور کردیم.,10.1002/14651858.CD012067.pub2
14939,,Current evidence does not permit confirmation or rejection of the effects of NPPV for acute asthma in children.,شواهد موجود نمی‌توانند تاثیرات NPPV را برای درمان کودکان مبتلا به آسم حاد تایید یا رد کنند.,10.1002/14651858.CD012067.pub2
14940,,We assessed both studies as having high risk of bias; both trials assessed effects of bilateral positive airway pressure (BiPAP).,این دو مطالعه، خطر سوگیری بالایی داشتند (یعنی، این مطالعات به شیوه‌ای انجام گرفتند که ممکن است باعث چولگی نتایج به سمت مثبت شوند).,10.1002/14651858.CD012067.pub2
14941,,"It is important to determine the clinical impact of all antihypertensive medications, including aldosterone antagonists, to support their continued use in essential hypertension.",تعیین تاثیر بالینی داروهای آنتی‌هیپرتانسیو که برای حمایت از مصرف مداوم آنها در هیپرتانسیون بیماران استفاده می‌شود، مهم است.,10.1002/14651858.CD008996.pub2
14942,,The daily doses of eplerenone ranged from 25 mg to 400 mg daily.,دوزهای استفاده شده اپلرنون در این مطالعات از 25 تا 400 میلی‌گرم در روز متغیر بودند.,10.1002/14651858.CD008996.pub2
14943,,"However, only three of the five included studies reported adverse events.",فقط سه مورد از پنج مطالعه، عوارض جانبی را گزارش کردند.,10.1002/14651858.CD008996.pub2
