,prefix,input_text,target_text,doi
26024,,"In total, 13 trials involving 1824 participants met the inclusion criteria for this review however, data in usable format were only available in 10 trials (732 participants).","However, data presentable for the review were only available in 10 trials with 732 participants.",10.1002/14651858.CD005198.pub3
26025,,"Iodine is an essential nutrient required for the biosynthesis of thyroid hormones, which are responsible for regulating growth, development and metabolism.",Iodine is an essential nutrient needed in small amounts for the body to make thyroid hormones.,10.1002/14651858.CD011761.pub2
26026,,"Additionally, almost all of the evidence came from settings with mild or moderate iodine deficiency and therefore may not be applicable to settings with severe deficiency.",Less is known about the consequences of mild or moderate deficiency.,10.1002/14651858.CD011761.pub2
26027,,"Eleven trials involving over 2700 women contributed data for the comparisons in this review (in three trials, the primary or secondary outcomes were not reported).",Eleven trials with over 2700 women contributed findings to the review.,10.1002/14651858.CD011761.pub2
26028,,"There were no clear differences between groups for hypothyroidism in pregnancy or postpartum (pregnancy: average RR 1.90; 95% CI 0.57 to 6.38, one trial, 365 women, low-quality evidence, and postpartum: average RR 0.44; 95% CI 0.06 to 3.42, three trials, 540 women, no statistical heterogeneity, low-quality evidence), preterm birth (average RR 0.71; 95% CI 0.30 to 1.66, two trials, 376 women, statistical heterogeneity, low-quality evidence) or the maternal adverse effects of elevated thyroid peroxidase antibodies (TPO-ab) in pregnancy or postpartum (average RR 0.95; 95% CI 0.44 to 2.07, one trial, 359 women, low-quality evidence, average RR 1.01; 95% CI 0.78 to 1.30, three trials, 397 women, no statistical heterogeneity, low-quality evidence), or hyperthyroidism in pregnancy (average RR 1.90; 95% CI 0.57 to 6.38, one trial, 365 women, low-quality evidence).",One trial (365 women) did not find any difference in the number of women with an overactive thyroid gland during pregnancy.,10.1002/14651858.CD011761.pub2
26029,,"We considered evidence for these outcomes low or very low quality, however, because of study design limitations and wide confidence intervals.","The quality of the evidence was low to very low, mostly because few trials looked at each outcome or because of limitations in the study designs.",10.1002/14651858.CD011761.pub2
26030,,"In addition, due to the small number of trials and included women in our meta-analyses, these findings must be interpreted with caution.",Most of the findings were from one or two trials and small numbers of women were included.,10.1002/14651858.CD011761.pub2
26031,,"There were insufficient data to reach any meaningful conclusions on the benefits and harms of routine iodine supplementation in women before, during or after pregnancy.","Our Cochrane Review provides a summary of the evidence but there were not enough data for any meaningful conclusions on the benefits and harms of routine iodine supplementation in women before, during or after pregnancy.",10.1002/14651858.CD011761.pub2
26032,,There is insufficient evidence to support or refute the effectiveness of oral appliances and functional orthopaedic appliances for the treatment of obstructive sleep apnoea in children.,Are oral appliances and functional orthopaedic appliances effective and safe for treating children with obstructive sleep apnoea syndrome?,10.1002/14651858.CD005520.pub3
26033,,The most common treatment for obstructive sleep apnoea syndrome (OSAS) in childhood is adeno-tonsillectomy.,"The common treatment for obstructive sleep apnoea in childhood is adeno-tonsillectomy, the removal of the adenoids and tonsils.",10.1002/14651858.CD005520.pub3
26034,,"This approach is limited by its surgical risks, mostly in children with comorbidities and, in some patients, by recurrence that can be associated with craniofacial problems.",This approach is limited by recurrence that can be associated with craniofacial problems.,10.1002/14651858.CD005520.pub3
26035,,"Oral appliances and functional orthopaedic appliances have been used for patients who have OSAS and craniofacial anomalies because they hold the lower jaw (mandible) forwards which potentially enlarges the upper airway and increases the upper airspace, improving the respiratory function.","Oral/functional orthopaedic appliances have been used for patients who have obstructive sleep apnoea and craniofacial anomalies because they hold the lower jaw (mandible) forwards which potentially enlarges the upper airway and increases the upper airspace, improving the respiratory function.",10.1002/14651858.CD005520.pub3
26036,,There is insufficient evidence to support or refute the effectiveness of oral appliances and functional orthopaedic appliances for the treatment of obstructive sleep apnoea in children.,Treatment of obstructive sleep apnoea syndrome in children appears to be possible with oral appliances or functional orthopaedic appliances.,10.1002/14651858.CD005520.pub3
26037,,There is insufficient evidence to support or refute the effectiveness of oral appliances and functional orthopaedic appliances for the treatment of obstructive sleep apnoea in children.,At present there is insufficient evidence to conclude that oral or functional orthopaedic appliances are effective in the treatment of obstructive sleep apnoea in children.,10.1002/14651858.CD005520.pub3
26038,,Injuries are a significant public health burden and alcohol intoxication is recognised as a risk factor for injuries.,Injuries are a significant public health burden and alcohol intoxication (i.e.,10.1002/14651858.CD005244.pub3
26039,,Increasing attention is being paid to supply-side interventions that aim to modify the environment and context within which alcohol is supplied and consumed.,"However, there is increasing attention on supply-side interventions, which attempt to alter the environment and context within which alcohol is supplied and consumed; the aim being to modify the drinking and/or the drinking environment so that potential harm is minimised.",10.1002/14651858.CD005244.pub3
26040,,To quantify the effectiveness of interventions implemented in the server setting for reducing injuries.,This systematic review was conducted to examine the evidence for the effectiveness of interventions implemented in the alcohol server setting for reducing injuries.,10.1002/14651858.CD005244.pub3
26041,,There is insufficient evidence from randomised controlled trials and well conducted controlled before and after studies to determine the effect of interventions administered in the alcohol server setting on injuries.,The authors concluded that there is insufficient high quality evidence that interventions in the alcohol server setting are effective in preventing injuries.,10.1002/14651858.CD005244.pub3
26042,,The effects of such interventions on patron alcohol consumption is inconclusive.,The evidence for the effectiveness of the interventions on patron alcohol consumption was found to be inconclusive.,10.1002/14651858.CD005244.pub3
26043,,There is some indication of improved server behaviour but it is difficult to predict what effect this might have on injury risk.,There is conflicting evidence as to whether server behaviour is improved and it is difficult to predict what effect this might have on actual injury risk.,10.1002/14651858.CD005244.pub3
26044,,Compliance with interventions appears to be a problem; hence mandated interventions may be more likely to show an effect.,"Lack of compliance with interventions seems to be a particular problem; hence mandated interventions or those with associated incentives for compliance, may be more likely to show an effect.",10.1002/14651858.CD005244.pub3
26045,,The objective of this review was to assess the effects of using dental cavity liners in the placement of Class I and Class II resin-based composite posterior restorations in permanent teeth in children and adults.,This review was conducted to assess the effects of using liners under tooth-colored resin fillings in cavities on the biting surface (Class I) and the biting surface and side(s) (Class II) of permanent teeth in the back of the mouth in children and adults.,10.1002/14651858.CD010526.pub3
26046,,"Eight studies, recruiting over 700 participants, compared the use of dental cavity liners to no liners for Class I and Class II resin-based composite restorations.","Eight studies, with over 700 participants, were included.",10.1002/14651858.CD010526.pub3
26047,,"There is inconsistent, low-quality evidence regarding the difference in postoperative hypersensitivity subsequent to placing a dental cavity liner under Class I and Class II posterior resin-based composite restorations in permanent posterior teeth in adults or children 15 years or older.",Very little evidence was found to show that a liner under Class I and II RBC fillings in permanent teeth in the back of the mouth reduced sensitivity in adults or children 15 years or older.,10.1002/14651858.CD010526.pub3
26048,,"Furthermore, no evidence was found to demonstrate a difference in the longevity of restorations placed with or without dental cavity liners.",No evidence was found to show that there was any difference in the length of time fillings lasted when placed with or without a cavity liner.,10.1002/14651858.CD010526.pub3
26049,,No adverse events were reported in any of the included studies.,No adverse events were reported in any of the included studies.,10.1002/14651858.CD010526.pub3
26050,,"Furthermore, no evidence was found to demonstrate a difference in the longevity of restorations placed with or without dental cavity liners.","Furthermore, no evidence was found to demonstrate a difference in how long restorations last when placed with or without dental cavity liners.",10.1002/14651858.CD010526.pub3
26051,,Acute appendicitis is one of the most common causes of acute abdominal pain.,Acute appendicitis is one of the most common surgical causes of acute abdominal pain.,10.1002/14651858.CD008359.pub2
26052,,"Present day treatment of choice for acute appendicitis is appendectomy, however complications are inherent to operative treatment.","Appendectomy is the treatment of choice, however surgical complications are inherent to operative treatment.",10.1002/14651858.CD008359.pub2
26053,,Therefore we conclude that appendectomy remains the standard treatment for acute appendicitis.,"Because of the low to moderate quality of the trials, appendectomy remains the standard treatment for acute appendicitis.",10.1002/14651858.CD008359.pub2
26054,,Nonsteroidal anti-inflammatory drugs (NSAIDs) are used to reduce inflammatory pain and swelling in inflammatory bowel disease (IBD) patients with rheumatological manifestations.,Nonsteroidal anti-inflammatory drugs (NSAIDs) are used to reduce inflammatory pain and swelling in inflammatory bowel disease (IBD) patients with rheumatological manifestations (e.g.,10.1002/14651858.CD007744.pub2
26055,,"While these drugs effectively reduce musculoskeletal pain and stiffness, long-term use is limited by gastrointestinal (GI) adverse effects (AEs) and disease exacerbation.","While these drugs effectively reduce musculoskeletal pain and stiffness, long-term use is limited by gastrointestinal (GI) side effects and disease exacerbation (i.e.",10.1002/14651858.CD007744.pub2
26056,,"As an alternative to NSAIDs, selective cyclooxygenase 2 (COX-2) inhibitors were developed to improve GI safety and tolerability.","As an alternative to NSAIDs, selective cyclooxygenase 2 (COX-2) inhibitors were developed to improve tolerability (i.e.",10.1002/14651858.CD007744.pub2
26057,,"COX-2 inhibitors include drugs such as celecoxib, rofecoxib, valdecoxib, etoricoxib, and lumiracoxib.","COX-2 inhibitors include drugs such as celecoxib, rofecoxib, valdecoxib, etoricoxib, and lumiracoxib.",10.1002/14651858.CD007744.pub2
26058,,Rofecoxib and valdecoxib have been withdrawn from the market worldwide due to safety concerns (most importantly for cardiovascular adverse events) and lumiracoxib has been withdrawn in many countries due to liver toxicity.,Rofecoxib and valdecoxib have been withdrawn from the market worldwide due to safety concerns (most importantly an increased risk of heart attack or stroke) and lumiracoxib has been withdrawn in many countries due to liver toxicity.,10.1002/14651858.CD007744.pub2
26059,,"However, celecoxib and etoricoxib continue to be available for use in many countries.","However, celecoxib and etoricoxib are available for use in many countries.",10.1002/14651858.CD007744.pub2
26060,,The objective of this systematic review was to evaluate the tolerability and safety of COX-2 inhibitors used for the treatment of rheumatological manifestations of IBD.,The purpose of this systematic review was to examine the tolerability and safety of COX-2 inhibitors used for the treatment of rheumatological manifestations of IBD.,10.1002/14651858.CD007744.pub2
26061,,One study (n = 159) compared etoricoxib (60 to 120 mg/day) to placebo in IBD patients with quiescent or active ulcerative colitis or Crohn's disease.,One study (159 participants) compared etoricoxib (60 to 120 mg/day) to placebo (e.g.,10.1002/14651858.CD007744.pub2
26062,,The other study (n = 222) compared celecoxib (200 mg twice daily) to placebo in patients with quiescent ulcerative colitis.,The other study (222 participants) compared 2 weeks of treatment with celecoxib (200 mg twice daily) to placebo in people with ulcerative colitis who were in remission.,10.1002/14651858.CD007744.pub2
26063,,"The proportion of patients who experienced AEs was similar in the celecoxib and placebo groups (21% and 17%, respectively, P > 0.20).","The proportion of patients who experienced side effects was similar in the celecoxib and placebo groups (21% and 17%, respectively).",10.1002/14651858.CD007744.pub2
26064,,No patients in either group died or experienced serious adverse events.,No patients in either group died or experienced serious side effects.,10.1002/14651858.CD007744.pub2
26065,,"Eleven percent of patients in the celecoxib and placebo groups experienced GI AEs (RR 0.97, 95% CI 0.46 to 2.07).","Eleven percent of patients in the celecoxib and placebo groups experienced GI side effects including increased stool frequency, rectal bleeding, and inflamed mucosa.",10.1002/14651858.CD007744.pub2
26066,,"Among the wide range of therapeutic alternatives proposed for the management of low-back pain (LBP), a less widely used technique from Spain, called neuroreflexotherapy (NRT) has claimed to show very favourable results, mainly in patients with chronic low-back pain.","Neuroreflexotherapy, provided in specialized clinics in Spain, appears to reduce pain and disability for patients with chronic non-specific low-back pain.",10.1002/14651858.CD003009.pub2
26067,,"Individuals with current or past depression are often smokers who are more nicotine dependent, more likely to suffer from negative mood changes after nicotine withdrawal, and more likely to relapse to smoking after quitting than the general population, which contributes to their higher morbidity and mortality from smoking-related illnesses.",People with depression are very often heavy smokers.,10.1002/14651858.CD006102.pub2
26068,,There was no evidence found for the use of bupropion in smokers with current depression.,"However, this was not found for those with current depression.",10.1002/14651858.CD006102.pub2
26069,,There was not enough evidence to evaluate the effectiveness of the other antidepressants in smokers with current or past depression.,There was a lack of evidence for the effectiveness of other antidepressants to help smokers with a history of depression to quit.,10.1002/14651858.CD006102.pub2
26070,,There was not enough evidence to evaluate the effectiveness of the other antidepressants in smokers with current or past depression.,There was also not enough evidence for the use of antidepressants in smokers with current depression.,10.1002/14651858.CD006102.pub2
26071,,"Conditional cash transfer programmes have been the subject of some well-designed evaluations, which strongly suggest that they could be an effective approach to improving access to preventive services.",Conditional cash transfer programmes appear to be an effective way to increase the uptake of preventive services and encourage some preventive behaviours.,10.1002/14651858.CD008137
26072,,This is an updated version of the original Cochrane review published in 2005 on selective serotonin reuptake inhibitors (SSRIs) for preventing migraine and tension-type headache.,This is an update of a previous review that included studies on migraine and tension-type headache.,10.1002/14651858.CD002919.pub3
26073,,"Overall, we now include 11 studies on five SSRIs and one SNRI with a total of 585 participants.","Overall, we analysed a total of 585 participants.",10.1002/14651858.CD002919.pub3
26074,,We did not find studies comparing SSRIs or SNRIs with pharmacological treatments other than antidepressants (e.g.,We did not find studies comparing SSRIs or SNRIs with pharmacological treatments other than antidepressants (e.g.,10.1002/14651858.CD002919.pub3
26075,,Final oocyte maturation triggering with GnRH agonist instead of HCG in fresh autologous GnRH antagonist IVF/ICSI treatment cycles prevents OHSS to the detriment of the live birth rate.,We reviewed the evidence on the effects of GnRH agonists on final oocyte maturation triggering in GnRH antagonist IVF/ICSI treatment cycles.,10.1002/14651858.CD008046.pub4
26076,,The search is current to 8 September 2014.,Evidence is current to September 2014.,10.1002/14651858.CD008046.pub4
26077,,"We included 17 RCTs (n = 1847), of which 13 studies assessed fresh autologous cycles and four studies assessed donor-recipient cycles.",We included 17 studies of 1817 women.,10.1002/14651858.CD008046.pub4
26078,,Final oocyte maturation triggering with GnRH agonist instead of HCG in fresh autologous GnRH antagonist IVF/ICSI treatment cycles prevents OHSS to the detriment of the live birth rate.,GnRH agonist triggers significantly reduce the risk of ovarian hyperstimulation but also lower the chance of pregnancy in fresh autologous IVF/ICSI treatment cycles compared with HCG.,10.1002/14651858.CD008046.pub4
26079,,"GnRH agonist as an oocyte maturation trigger could be useful for women who choose to avoid fresh transfers (for whatever reason), women who donate oocytes to recipients or women who wish to freeze their eggs for later use in the context of fertility preservation.","GnRH agonist use as an oocyte maturation trigger could be useful for women who choose to avoid fresh transfers (for whatever reason), women who donate oocytes to recipients or women who wish to freeze their eggs for later use in the context of fertility preservation.",10.1002/14651858.CD008046.pub4
26080,,The main limitation in the quality of the evidence was risk of bias associated with poor reporting of methods in the included studies.,The main limitation in the quality of the evidence was risk of bias associated with poor reporting of study methods.,10.1002/14651858.CD008046.pub4
26081,,"Mefloquine was more efficacious than sulfadoxine-pyrimethamine in HIV-uninfected women or daily cotrimoxazole prophylaxis in HIV-infected pregnant women for prevention of malaria infection and was associated with lower risk of maternal anaemia, no adverse effects on pregnancy outcomes (such as stillbirths and abortions), and no effects on low birth weight and prematurity.",The antimalarial drug mefloquine is efficacious for malaria prevention in pregnant women.,10.1002/14651858.CD011444.pub3
26082,,"Mefloquine was more efficacious than sulfadoxine-pyrimethamine in HIV-uninfected women or daily cotrimoxazole prophylaxis in HIV-infected pregnant women for prevention of malaria infection and was associated with lower risk of maternal anaemia, no adverse effects on pregnancy outcomes (such as stillbirths and abortions), and no effects on low birth weight and prematurity.","The drug has been found to be safe in terms of adverse pregnancy outcomes, such as low birth weight, prematurity, stillbirths and abortions, and congenital malformations.",10.1002/14651858.CD011444.pub3
26083,,"However, the high proportion of mefloquine-related adverse events constitutes an important barrier to its effectiveness for malaria preventive treatment in pregnant women.","Overall, the high proportion of mefloquine-related adverse events constitutes an important barrier to its effectiveness for malaria preventive treatment in pregnant women.",10.1002/14651858.CD011444.pub3
26084,,"We searched the Cochrane Infectious Diseases Group Specialized Register, the Cochrane Central Register of Controlled Trials (CENTRAL) in the Cochrane Library, MEDLINE, Embase, Latin American Caribbean Health Sciences Literature (LILACS), the Malaria in Pregnancy Library, and two trial registers up to 31 January 2018.",The review authors searched for studies up to 31 January 2018.,10.1002/14651858.CD011444.pub3
26085,,"The rationale for antenatal breast examination has included the need to determine whether any problems with breastfeeding could be anticipated, using the time during examination as an opportunity for the healthcare provider to introduce and discuss the importance of breastfeeding, and for the detection of breast cancer during pregnancy.",The rationale for breast examination during pregnancy is to determine whether any problems with breastfeeding can be anticipated and to use the opportunity for the healthcare provider and pregnant woman to discuss breastfeeding.,10.1002/14651858.CD006064.pub2
26086,,"Ideally, policies that govern the care of pregnant women should be evidence based.","Ideally, policies that govern the care of pregnant women should be evidence based and impact on any disease outcomes.",10.1002/14651858.CD006064.pub2
26087,,"During induction of labour as well as during augmentation with intravenous oxytocin, some clinicians choose to monitor frequency and strength of contractions with IT rather than with ET as an intrauterine pressure catheter measures intrauterine activity more accurately than an extra-abdominal tocodynamometry device.","During induction or augmentation of labour with intravenous oxytocin, some clinicians choose to monitor contractions with an IT rather than with ET.",10.1002/14651858.CD006947.pub3
26088,,"During induction of labour as well as during augmentation with intravenous oxytocin, some clinicians choose to monitor frequency and strength of contractions with IT rather than with ET as an intrauterine pressure catheter measures intrauterine activity more accurately than an extra-abdominal tocodynamometry device.",An intrauterine pressure catheter measures the contractions more accurately and could result in a better dosage of the oxytocin.,10.1002/14651858.CD006947.pub3
26089,,"However, insertion of an intrauterine catheter has higher costs and also potential risks for mother and child.","However, besides higher costs of IT, insertion of an intrauterine catheter in the uterus of the mother has rare but potentially hazardous risks for both mother and child, like placental and fetal vessel damage.",10.1002/14651858.CD006947.pub3
26090,,To assess the effectiveness of IT compared with using ET when intravenous oxytocin is used for induction or augmentation of labour.,The aim of this review was to compare the effectiveness of IT compared with ET.,10.1002/14651858.CD006947.pub3
26091,,We included all published randomised controlled trials with data from women in whom IT was compared with ET in induced or augmented labour with oxytocin.,We included three randomised controlled studies (1945 women).,10.1002/14651858.CD006947.pub3
26092,,"Given that this review is based on three studies (N = 1945 women) of moderate quality, there is insufficient evidence to recommend the use of one form of tocodynamometry over another for women where intravenous oxytocin was administered for induction or augmentation of labour.",There is insufficient evidence to recommend the use of one form of tocodynamometry over another for women where intravenous oxytocin is administered for induction or augmentation of labour.,10.1002/14651858.CD006947.pub3
26093,,Anecdotal reports suggest that singing may provide both appropriate exercise for the whole respiratory system and a means of emotional expression which may enhance quality of life.,Increasing anecdotal reports suggest that singing may support lung function and enhance quality of life in people with cystic fibrosis.,10.1002/14651858.CD008036.pub5
26094,,This is an update of a previously published review.,This is an update of a previously published review.,10.1002/14651858.CD008036.pub5
26095,,"The study evaluated the effects of a singing program on the quality of life and respiratory muscle strength of hospitalised children with cystic fibrosis (mean age 11.6 years, 35% male).","The study assessed the impact of singing on respiratory muscle strength, quality of life and lung function tests.",10.1002/14651858.CD008036.pub5
26096,,No adverse effects were observed in the singing group; adverse events for the control group were not reported in the paper.,No adverse events were reported.,10.1002/14651858.CD008036.pub5
26097,,There is insufficient evidence to determine the effects of singing on quality of life or on the respiratory parameters in people with cystic fibrosis.,There is currently not enough evidence to assess the effect of singing on clinical outcomes in people with cystic fibrosis.,10.1002/14651858.CD008036.pub5
26098,,This study was limited by a small sample size (51 participants) and a high drop-out rate (21%).,The included study was limited by the small number of participants (only 51 participants enrolled and only 40 were analysed) and a high drop-out rate (21%).,10.1002/14651858.CD008036.pub5
26099,,"In current RCTs, levothyroxine replacement therapy for subclinical hypothyroidism did not result in improved survival or decreased cardiovascular morbidity.",Thyroid hormone therapy for subclinical hypothyroidism did not result in improved survival or decreased cardiovascular morbidity (for example less heart attacks or strokes).,10.1002/14651858.CD003419.pub2
26100,,Data on health-related quality of life and symptoms did not demonstrate significant differences between intervention groups.,Data on health-related quality of life and symptoms did not demonstrate significant differences between placebo and thyroid hormone therapy.,10.1002/14651858.CD003419.pub2
26101,,"There is insufficient evidence from available studies to make firm conclusions about the effectiveness of xanthines as add-on preventative treatment to ICS, and there are no published paediatric studies comparing xanthines with alternatives in this role.","There is insufficient evidence at present to assess their role as ""add-on"" preventer treatment versus newer alternatives.",10.1002/14651858.CD002885.pub2
26102,,"Hepatocellular carcinoma is the most common liver neoplasm, the sixth most common cancer worldwide, and the third most common cause of cancer mortality.",Hepatocellular carcinoma (primary liver cancer) is the most common cancerous tumour of the liver and the sixth most common cancerous tumour worldwide.,10.1002/14651858.CD011314.pub2
26103,,All trials were conducted in China.,All of the included trials were conducted in China.,10.1002/14651858.CD011314.pub2
26104,,"The median age in most of the included trials was around 52 years, and most trial participants were male.","The average age in most of the included studies was around 52 years, and most trial participants were male.",10.1002/14651858.CD011314.pub2
26105,,The median follow-up duration ranged from one to three years.,The average follow-up duration ranged from one to three years.,10.1002/14651858.CD011314.pub2
26106,,"All trials were at high risk of bias, and we rated the evidence as low to very low quality.","All trials were at high risk of bias, and we rated the evidence as low to very low quality.",10.1002/14651858.CD011314.pub2
26107,,"All of the included trials compared combined external beam radiotherapy plus chemoembolisation versus chemoembolisation alone in people with unresectable hepatocellular carcinoma; moreover, three of the trials compared external beam radiotherapy alone versus chemoembolisation alone.",Most of the included trials compared combined radiotherapy and chemoembolisation versus chemoembolisation alone.,10.1002/14651858.CD011314.pub2
26108,,"We found very low- and low-quality evidence suggesting that combined external beam radiotherapy and chemoembolisation may be associated with lower mortality and increased complete and overall response rates, despite an increased toxicity as expressed by a higher rise of bilirubin and alanine aminotransferase.","When compared with chemoembolisation alone, combined radiotherapy plus chemoembolisation may be associated with fewer deaths and more tumour size reduction, despite being associated with an increased risk for non-life-threatening adverse effects such as a higher rise of bilirubin and alanine aminotransferase.",10.1002/14651858.CD011314.pub2
26109,,"We found very low- and low-quality evidence suggesting that combined external beam radiotherapy and chemoembolisation may be associated with lower mortality and increased complete and overall response rates, despite an increased toxicity as expressed by a higher rise of bilirubin and alanine aminotransferase.","Combined radiotherapy and chemoembolisation may be associated with fewer deaths and increased overall response, but also an increased risk of adverse effects, when compared with chemoembolisation alone.",10.1002/14651858.CD011314.pub2
26110,,A high risk of systematic errors (bias) as well as imprecision and inconsistency suggest that these findings should be considered cautiously and that high-quality trials are needed to assess further the role of external beam radiotherapy for unresectable hepatocellular carcinoma.,The low quality of evidence suggests that these results should be considered cautiously and that high-quality randomised trials should be performed to assess further the role of external beam radiotherapy for unresectable hepatocellular carcinoma.,10.1002/14651858.CD011314.pub2
26111,,"We are uncertain whether patient-assessed quality of care (1 study, 1185 participants), continuity of care (1 study, 464 participants) or collaborative working (4 studies, 1936 participants) are improved by externally facilitated interprofessional activities, as we graded the evidence as very low-certainty for these outcomes.","Due to the lack of clear evidence, we are uncertain whether the strategies improved patient-assessed quality of care, continuity of care, or collaborative working.",10.1002/14651858.CD000072.pub3
26112,,"To assess the impact of practice-based interventions designed to improve interprofessional collaboration (IPC) amongst health and social care professionals, compared to usual care or to an alternative intervention, on at least one of the following primary outcomes: patient health outcomes, clinical process or efficiency outcomes or secondary outcomes (collaborative behaviour).","This review studied different interprofessional collaboration interventions, compared to usual care or an alternative intervention, to see if they improved patient care or collaboration.",10.1002/14651858.CD000072.pub3
26113,,"All studies were conducted in high-income countries (Australia, Belgium, Sweden, UK and USA) across primary, secondary, tertiary and community care settings and had a follow-up of up to 12 months.","The review authors found nine relevant studies across primary, secondary, tertiary and community care settings.",10.1002/14651858.CD000072.pub3
26114,,"All studies were conducted in high-income countries (Australia, Belgium, Sweden, UK and USA) across primary, secondary, tertiary and community care settings and had a follow-up of up to 12 months.","All studies were conducted in high-income countries (Australia, Belgium, Sweden, UK and USA) and lasted for up to 12 months.",10.1002/14651858.CD000072.pub3
26115,,Eight studies compared an IPC intervention with usual care and evaluated the effects of different practice-based IPC interventions: externally facilitated interprofessional activities (e.g.,"The studies evaluated different methods of interprofessional collaboration, namely externally facilitated interprofessional activities (e.g.",10.1002/14651858.CD000072.pub3
26116,,"We are uncertain whether patient-assessed quality of care (1 study, 1185 participants), continuity of care (1 study, 464 participants) or collaborative working (4 studies, 1936 participants) are improved by externally facilitated interprofessional activities, as we graded the evidence as very low-certainty for these outcomes.","We are uncertain whether externally facilitated interprofessional activities improve patient-assessed quality of care, continuity of care, or collaborative working behaviours.",10.1002/14651858.CD000072.pub3
26117,,"The use of healthcare resources may be slightly improved by externally facilitated interprofessional activities, interprofessional checklists and rounds (4 studies, 1679 participants, low-certainty evidence).",The use of interprofessional rounds and interprofessional checklists may slightly improve the use of healthcare resources.,10.1002/14651858.CD000072.pub3
26118,,"Healthcare professionals' adherence to recommended practices may be slightly improved with externally facilitated interprofessional activities or interprofessional meetings (3 studies, 2576 participants, low certainty evidence).","Interprofessional meetings may slightly improve adherence to recommended practices, and may slightly improve use of healthcare resources.",10.1002/14651858.CD000072.pub3
26119,,"There is moderate evidence suggesting that back schools for chronic LBP in an occupational setting, are more effective than other treatments and placebo or waiting list controls on pain, functional status and return to work during short and intermediate-term follow-up.","There is conflicting evidence whether back schools are more effective than placebo or waiting list controls for pain, function and return-to-work.",10.1002/14651858.CD000261.pub2
26120,,"There is moderate evidence suggesting that back schools for chronic LBP in an occupational setting, are more effective than other treatments and placebo or waiting list controls on pain, functional status and return to work during short and intermediate-term follow-up.","There is moderate evidence suggesting that back schools, in an occupational setting, reduce pain, and improve function and return-to-work status, in the short and intermediate-term, compared to exercises, manipulation, myofascial therapy or advice, placebo or waiting list controls, for patients with chronic LBP.",10.1002/14651858.CD000261.pub2
26121,,"Oropharyngeal dysphagia encompasses problems with the oral preparatory phase of swallowing (chewing and preparing the food), oral phase (moving the food or fluid posteriorly through the oral cavity with the tongue into the back of the throat) and pharyngeal phase (swallowing the food or fluid and moving it through the pharynx to the oesophagus).","Oropharyngeal dysphagia, or swallowing difficulty, can be defined as problems with chewing and preparing food, difficulty moving food through the mouth to the back of the tongue, and difficulty with swallowing and movement of food through the 'throat' or pharynx.",10.1002/14651858.CD009456.pub2
26122,,"Populations of children with neurological impairment who commonly experience dysphagia include, but are not limited to, those with acquired brain impairment (for example, cerebral palsy, traumatic brain injury, stroke), genetic syndromes (for example, Down syndrome, Rett syndrome) and degenerative conditions (for example, myotonic dystrophy).","Many children with neurological impairment experience swallowing difficulties, including those with acquired brain impairment (for example, cerebral palsy, traumatic brain injury, stroke), genetic syndromes (for example, Down syndrome, Rett syndrome) and degenerative conditions (for example, myotonic dystrophy).",10.1002/14651858.CD009456.pub2
26123,,To examine the effectiveness of interventions for oropharyngeal dysphagia in children with neurological impairment.,This review examined the effectiveness of interventions for oropharyngeal dysphagia in children with neurological impairment.,10.1002/14651858.CD009456.pub2
26124,,The review demonstrates that there is currently insufficient high-quality evidence from randomised controlled trials or quasi-randomised controlled trials to provide conclusive results about the effectiveness of any particular type of oral-motor therapy for children with neurological impairment.,We concluded that there is currently not enough high-quality evidence from randomised controlled trials or quasi-randomised controlled trials for any particular type of oropharyngeal dysphagia intervention in this population of children.,10.1002/14651858.CD009456.pub2
26125,,"There is an urgent need for larger-scale (appropriately statistically powered), randomised trials to evaluate the efficacy of interventions for oropharyngeal dysphagia.",There is a need for larger-scale randomised controlled trials to evaluate the effects of interventions for oropharyngeal dysphagia in children with neurological impairment.,10.1002/14651858.CD009456.pub2
26126,,Electroconvulsive therapy (ECT) involves the induction of a seizure for therapeutic purposes by the administration of a variable frequency electrical stimulus shock via electrodes applied to the scalp.,The induction of a seizure (fit) for therapeutic purposes by the administration of an electrical stimulus (electroconvulsive therapy or ECT) remains a common treatment option for people with schizophrenia.,10.1002/14651858.CD000076.pub2
26127,,"The evidence in this review suggests that ECT, combined with treatment with antipsychotic drugs, may be considered an option for people with schizophrenia, particularly when rapid global improvement and reduction of symptoms is desired.","The evidence suggests that courses of ECT can, in the short term, result in an increase in global improvement for some people with schizophrenia.",10.1002/14651858.CD000076.pub2
26128,,"As the incidence of stroke also increases with age, a significant proportion of stroke patients will have age-related visual problems.","As the incidence of stroke increases with age, a significant proportion of stroke patients will have age-related visual problems.",10.1002/14651858.CD008390.pub2
26129,,We identified no studies for inclusion in this review.,After a complex search we identified no studies for inclusion in this review.,10.1002/14651858.CD008390.pub2
26130,,Evidence relating to the management of patients (from the general population) with age-related visual problems is available from other Cochrane reviews and is likely to be the best evidence available for making treatment decisions about individual patients.,Currently best evidence comes from a series of Cochrane reviews which evaluate the effect of specific interventions for different age-related visual problems (in the general population).,10.1002/14651858.CD008390.pub2
26131,,Subgroup analyses within these reviews to explore the effect of interventions for age-related visual problems in patients with stroke are recommended.,We recommend that analyses are carried out within these reviews to explore the impact of these interventions on the subgroup of people with stroke.,10.1002/14651858.CD008390.pub2
