,prefix,input_text,target_text,doi
13116,,No complications or adverse effects  were noted by any study.,Aucune complication ni effet indésirable n'a été noté dans aucune des études.,10.1002/14651858.CD008419.pub2
13117,,"Overall, the risk of bias varied: three out of five studies were at low risk, one was at unclear risk and one was at high risk of bias.","Globalement, les études présentaient des risques de biais variables : trois des cinq études avaient un risque faible, une avait un risque imprécis et une un risque élevé de biais.",10.1002/14651858.CD008419.pub2
13118,,"Agitation is a common experience for people living with dementia, particularly as day-to-day function and cognition start to decline more.",L'agitation est un problème courant pour les personnes vivant avec la démence.,10.1002/14651858.CD009705.pub2
13119,,At the present time there are limited pharmacological options for relieving agitation and little is known about the safety and efficacy of opioid drugs in this setting.,"Cependant, les traitements médicamenteux actuels pour soulager l'agitation ont une efficacité limitée et des inquiétudes persistent sur leur sécurité.",10.1002/14651858.CD009705.pub2
13120,,We did not identify any studies comparing the two screening methods directly.,Aucune étude n'avait directement comparé les deux méthodes.,10.1002/14651858.CD009259.pub2
13121,,"When compared with no screening, colorectal cancer mortality was lower with flexible sigmoidoscopy (relative risk 0.72; 95% CI 0.65 to 0.79, high quality evidence) and FOBT (relative risk 0.86; 95% CI 0.80 to 0.92, high quality evidence).",La mortalité par cancer colorectal a été réduite avec le test RSOS et le dépistage par sigmoïdoscopie flexible.,10.1002/14651858.CD009259.pub2
13122,,"No complications occurred after the FOBT test itself, but 0.03% of participants suffered a major complication after follow-up.","Aucune complication n'est survenue après le test RSOS, mais 0,03% des participants présentaient une complication majeure après un suivi.",10.1002/14651858.CD009259.pub2
13123,,"Among more than 60,000 flexible sigmoidoscopy screening procedures and almost 6000 work-up colonoscopies, a major complication was recorded in 0.08% of participants.","Parmi plus de 60 000 tests de dépistages par sigmoïdoscopie flexible et près de 6 000 colonoscopies, une complication majeure a été enregistrée chez 0,08% des participants.",10.1002/14651858.CD009259.pub2
13124,,Adverse event data should be interpreted with caution as the reporting of adverse effects was incomplete.,Ces résultats doivent être interprétés avec prudence car la notification des effets indésirables était incomplète.,10.1002/14651858.CD009259.pub2
13125,,Further research targeted towards assessing the effect of treatment on milder (Quintero stage 1 and 2) and more severe (Quintero stage 4) forms of twin-twin transfusion syndrome is required.,Des recherches supplémentaires sont nécessaires concernant le meilleur traitement pour les formes légères et très graves de ce problème.,10.1002/14651858.CD002073.pub3
13126,,"To assess the clinical benefits and harms of prolonged storage of packed red blood cells, in comparison with fresh, on recipients of blood transfusion.",Nous avons examiné les bénéfices cliniques et les effets délétères du stockage prolongé des concentrés de globules rouges (stockage pendant 21 jours ou plus) en comparaison avec l'utilisation de concentrés de globules rouges plus frais sur les personnes recevant des transfusions sanguines.,10.1002/14651858.CD009330.pub2
13127,,"A blood transfusion is an acute intervention, used to address life- and health-threatening conditions on a short-term basis.",Les transfusions sanguines sont utilisées pour faire face à des maladies mettant la vie en danger à court terme.,10.1002/14651858.CD009330.pub2
13128,,Packed red blood cells are most often used for blood transfusion.,Les concentrés de globules rouges sont le plus souvent utilisés pour les transfusions sanguines.,10.1002/14651858.CD009330.pub2
13129,,Sometimes blood is transfused after prolonged storage but there is continuing debate as to whether transfusion of 'older' blood is as beneficial as transfusion of 'fresher' blood.,Le sang est parfois transfusé après que les concentrés aient été stockés de manière prolongée mais les experts continuent de débattre des éventuels avantages et inconvénients des transfusions de sang « plus vieux » par rapport aux transfusions de sang « plus frais ».,10.1002/14651858.CD009330.pub2
13130,,"We identified three randomised clinical trials, involving a total of 120 participants, comparing packed red blood cells with ≥ 21 days storage ('prolonged' or 'older') versus packed red blood cells with < 21 days storage ('fresh').","Nous avons identifié trois études portant sur un total de 120 participants, comparant les concentrés de globules rouges stockés pendant 21 jours ou plus par rapport aux concentrés stockés moins de 21 jours.",10.1002/14651858.CD009330.pub2
13131,,"No trial included other outcomes of interest specified in this review, namely transfusion-related acute lung injury, postoperative infections, and adverse events.","Aucun des essais n'a pris en compte les autres résultats d'intérêt dans cette revue, à savoir les lésions aiguës des poumons liées à la transfusion, les infections post-opératoires, et les événements indésirables.",10.1002/14651858.CD009330.pub2
13132,,"The confidence in the results from these trials was very low, due to the bias in their design and their limited sample sizes.",Le niveau de confiance dans les résultats de cette revue est très faible.,10.1002/14651858.CD009330.pub2
13133,,Pelvic floor muscle training (PFMT) is the most commonly used physical therapy treatment for women with stress urinary incontinence (SUI).,Nous voulions savoir si l'entraînement des muscles du plancher pelvien (EMPP) aide les femmes souffrant d'incontinence urinaire.,10.1002/14651858.CD005654.pub4
13134,,"We searched the Cochrane Incontinence Specialised Register (searched 12 February 2018), which contains trials identified from CENTRAL, MEDLINE, MEDLINE In-Process, MEDLINE Epub Ahead of Print, ClinicalTrials.gov, WHO ICTRP, handsearching of journals and conference proceedings, and the reference lists of relevant articles.",Nous avons recherché des essais cliniques jusqu'au 12 février 2018.,10.1002/14651858.CD005654.pub4
13135,,Pelvic floor muscle training (PFMT) is the most commonly used physical therapy treatment for women with stress urinary incontinence (SUI).,"Il s'agit d'un traitement largement utilisé chez les femmes souffrant d'incontinence à l'effort, d'incontinence d'urgence et d'incontinence mixte.",10.1002/14651858.CD005654.pub4
13136,,The review included 31 trials (10 of which were new for this update) involving 1817 women from 14 countries.,Les 31 essais inclus comprenaient 1 817 femmes issues de 14 pays.,10.1002/14651858.CD005654.pub4
13137,,"Symptomatic cure of UI at the end of treatment: compared with no treatment or inactive control treatments, women with SUI who were in the PFMT groups were eight times more likely to report cure (56% versus 6%; risk ratio (RR) 8.38, 95% confidence interval (CI) 3.68 to 19.07; 4 trials, 165 women; high-quality evidence).","Guérison de l'incontinence urinaire après un EMPP : les femmes souffrant d'incontinence urinaire à l'effort étaient, en moyenne, huit fois plus susceptibles de rapporter leur affection comme guérie.",10.1002/14651858.CD005654.pub4
13138,,"For women with any type of UI, PFMT groups were five times more likely to report cure (35% versus 6%; RR 5.34, 95% CI 2.78 to 10.26; 3 trials, 290 women; moderate-quality evidence).","Les femmes souffrant d'incontinence urinaire, quel qu'en soit le type, étaient, en moyenne, cinq fois plus susceptibles de rapporter leur affection comme guérie.",10.1002/14651858.CD005654.pub4
13139,,"Symptomatic cure or improvement of UI at the end of treatment: compared with no treatment or inactive control treatments, women with SUI who were in the PFMT groups were six times more likely to report cure or improvement (74% versus 11%; RR 6.33, 95% CI 3.88 to 10.33; 3 trials, 242 women; moderate-quality evidence).","Guérison ou amélioration de l'incontinence urinaire après un EMPP : les femmes souffrant d'incontinence urinaire à l'effort étaient, en moyenne, six fois plus susceptibles de rapporter leur affection comme guérie ou améliorée.",10.1002/14651858.CD005654.pub4
13140,,"Leakage episodes in 24 hours at the end of treatment: PFMT reduced leakage episodes by one in women with SUI (mean difference (MD) 1.23 lower, 95% CI 1.78 lower to 0.68 lower; 7 trials, 432 women; moderate-quality evidence) and in women with all types of UI (MD 1.00 lower, 95% CI 1.37 lower to 0.64 lower; 4 trials, 349 women; moderate-quality evidence).",Épisodes de fuite après un EMPP : les femmes souffrant d'incontinence urinaire à l'effort et les femmes présentant tous les types d'incontinence urinaire dans le groupe EMPP ont eu un épisode de fuite de moins en 24 heures.,10.1002/14651858.CD005654.pub4
13141,,"Leakage episodes in 24 hours at the end of treatment: PFMT reduced leakage episodes by one in women with SUI (mean difference (MD) 1.23 lower, 95% CI 1.78 lower to 0.68 lower; 7 trials, 432 women; moderate-quality evidence) and in women with all types of UI (MD 1.00 lower, 95% CI 1.37 lower to 0.64 lower; 4 trials, 349 women; moderate-quality evidence).",L'EMPP semble réduire les épisodes de fuite chez les femmes souffrant uniquement d'incontinence urinaire d'urgence.,10.1002/14651858.CD005654.pub4
13142,,Women in the PFMT group were also more satisfied with treatment and their sexual outcomes were better.,"Les femmes étaient plus satisfaites du traitement EMPP, tandis que celles des groupes témoins étaient plus susceptibles de demander un traitement supplémentaire.",10.1002/14651858.CD005654.pub4
13143,,"Adverse events were rare and, in the two trials that did report any, they were minor.","Les effets secondaires négatifs dus à l'exécution d'un EMPP étaient rares et, dans les deux essais qui les ont signalés, les effets secondaires étaient mineurs.",10.1002/14651858.CD005654.pub4
13144,,The authors of the one economic evaluation identified for the Brief Economic Commentary reported that the cost-effectiveness of PFMT looks promising.,Les auteurs de la seule évaluation économique identifiée pour le Bref Commentaire Economique ont indiqué que le rapport coût-efficacité de l'EMPP semble prometteur.,10.1002/14651858.CD005654.pub4
13145,,We included nine trials with 645 participants.,La revue inclut neuf essais totalisant 645 participants.,10.1002/14651858.CD004787.pub2
13146,,Six trials assessed TACE versus control and three trials assessed TAE versus control.,Six essais avaient évalué la CETA par rapport à un contrôle et trois essais avaient évalué l'ETA par rapport à un contrôle.,10.1002/14651858.CD004787.pub2
13147,,"In addition, the safety of Chinese herbs is unknown due to the lack of toxicological evidence for these herbs, although adverse events were reported in some case reports.","De plus, nous ignorons la tolérance des plantes médicinales chinoises en raison du manque de preuves toxicologiques, bien que certains effets indésirables (par exemple : légères réactions gastro-intestinales, éruptions cutanées, etc.) aient été signalés dans certaines études de cas, mais pas dans les études dites « aléatoires » que nous avons exclues.",10.1002/14651858.CD004560.pub4
13148,,Osteoarthritis affecting of the big toe joint of the foot (hallux limitus or rigidus) is a common and painful condition.,L'arthrose est une maladie des articulations.,10.1002/14651858.CD007809.pub2
13149,,"Venous leg ulcers are a type of chronic, recurring, complex wound that is more common in people aged over 65 years.","Les ulcères veineux de jambe sont des plaies couramment observées, provoquées par des lésions ou par des obstructions dans les veines des jambes.",10.1002/14651858.CD001180.pub4
13150,,Eleven trials are included in this update; 10 of these we judged to be at an unclear or high risk of bias.,Une étude était à faible risque de biais.,10.1002/14651858.CD001180.pub4
13151,,"It is uncertain whether high frequency ultrasound affects the proportion of ulcers healed compared with no ultrasound at any of the time points evaluated: at seven to eight weeks (RR 1.21, 95% CI 0.86 to 1.71; 6 trials, 678 participants; low quality evidence - downgraded once for risk of bias and once for imprecision); at 12 weeks (RR 1.26, 95% CI 0.92 to 1.73; 3 trials, 489 participants; moderate quality evidence - downgraded once for imprecision); and at 12 months (RR 0.93, 95% CI 0.73 to 1.18; 1 trial, 337 participants; low quality evidence - downgraded once for unclear risk of bias and once for imprecision).",Il n'était pas possible d'établir clairement à partir de ces preuves si les ultrasons (à haute ou basse fréquence) améliorent la cicatrisation des ulcères veineux de jambe.,10.1002/14651858.CD001180.pub4
13152,,"Data from one trial (337 participants) suggest that high frequency ultrasound may increase the risk of non-serious adverse events (RR 1.29, 95% CI 1.02 to 1.64; moderate quality evidence - downgraded once for imprecision) and serious adverse events (RR 1.21, 95% CI 0.78 to 1.89; moderate quality evidence downgraded once for imprecision).",Les résultats d'une étude (337 participants) suggèrent que les ultrasons à haute fréquence peuvent être associés à un plus grand nombre d'événements indésirables tels que des douleurs et des rougeurs au niveau de la peau (preuves de qualité modérée).,10.1002/14651858.CD001180.pub4
13153,,"It is uncertain whether high frequency ultrasound affects the proportion of ulcers healed compared with no ultrasound at any of the time points evaluated: at seven to eight weeks (RR 1.21, 95% CI 0.86 to 1.71; 6 trials, 678 participants; low quality evidence - downgraded once for risk of bias and once for imprecision); at 12 weeks (RR 1.26, 95% CI 0.92 to 1.73; 3 trials, 489 participants; moderate quality evidence - downgraded once for imprecision); and at 12 months (RR 0.93, 95% CI 0.73 to 1.18; 1 trial, 337 participants; low quality evidence - downgraded once for unclear risk of bias and once for imprecision).",Si les ultrasons à haute ou basse fréquence affectent la qualité de vie des participants reste également incertain.,10.1002/14651858.CD001180.pub4
13154,,We rated most of the evidence as low or very low quality due to risk of bias and imprecision.,Nous avons considéré que les preuves disponibles étaient de faible qualité en raison de ces risques de biais.,10.1002/14651858.CD001180.pub4
13155,,"Pycnogenol®, a herbal dietary supplement derived from French maritime pine bark extract, is standardised to contain 70% procyanidin which is a powerful antioxidant.",Le Pycnogénol® est un supplément diététique naturel extrait de l'écorce de pin maritime français et dont l'ingrédient principal est la procyanidine.,10.1002/14651858.CD008294.pub4
13156,,To assess the efficacy and safety of Pycnogenol® for the treatment of chronic disorders.,Notre revue visait à évaluer l'efficacité et l'innocuité du Pycnogénol® en tant que traitement pour les affections chroniques.,10.1002/14651858.CD008294.pub4
13157,,"Due to small sample size, limited numbers of trials per condition, variation in outcomes evaluated and outcome measures used, as well as the risk of bias in the included studies, no definitive conclusions regarding the efficacy or safety of Pycnogenol® are possible.","En raison de la petite taille des effectifs, du nombre limité d'essais par affection, de la variabilité des critères de résultat évalués et des mesures de résultat utilisées, ainsi que du risque de biais dans les études incluses, aucune conclusion définitive n'a pu être tirée sur l'efficacité et l'innocuité du Pycnogénol®.",10.1002/14651858.CD008294.pub4
13158,,Primary liver tumours and liver metastases from colorectal carcinoma are the two most common malignant tumours to affect the liver.,Les tumeurs hépatiques primaires et les métastases hépatiques du cancer colorectal sont les deux tumeurs malignes les plus courantes qui touchent le foie.,10.1002/14651858.CD009497.pub2
13159,,The liver is second only to the lymph nodes as the most common site for metastatic disease.,Le foie est tout juste derrière les ganglions lymphatiques au rang des sites les plus courants pour la maladie métastatique.,10.1002/14651858.CD009497.pub2
13160,,More than half of the patients with metastatic liver disease will die from metastatic complications.,Plus de la moitié des patients atteints de maladie métastatique hépatique décèderont de complications métastatiques.,10.1002/14651858.CD009497.pub2
13161,,Electro-coagulation is the coagulation (clotting) of tissue using a high-frequency electrical current applied locally with a metal instrument or needle with the aim of stopping bleeding.,L'électrocoagulation est la coagulation des tissus à l'aide d'un courant électrique de haute fréquence appliqué localement par un instrument ou une aiguille métallique dans le but d'arrêter les saignements.,10.1002/14651858.CD009497.pub2
13162,,"The object of this technique is to destroy the tumour completely, if possible, in a single surgical session.","L'objet de cette technique est de complètement détruire la tumeur, si possible en une seule séance chirurgicale.",10.1002/14651858.CD009497.pub2
13163,,The treatment was started in the fifth postoperative day and was continued for five years.,Le traitement était démarré au cinquième jour post-opératoire et était poursuivi pendant cinq ans.,10.1002/14651858.CD009497.pub2
13164,,"On the basis of one randomised trial which did not describe its methodology in sufficient detail to assess risk of bias and quality, excluded 27% of patients after randomisation due to various reasons, and is probably not free from selective outcome reporting bias, there is insufficient evidence to conclude that in patients with colonic cancer liver metastases, electro-coagulation alone brings any significant benefit in terms of survival or recurrence compared with the control.","Sur la base d'un seul essai randomisé, qui ne décrivait pas sa méthodologie de manière suffisamment détaillée pour évaluer le risque de biais et la qualité, qui a exclu 27 % des patients après la randomisation pour des raisons diverses, et qui n'est probablement pas exempt de biais de notification sélective des résultats, il n'existe pas suffisamment de preuves pour conclure que chez les patients présentant des métastases hépatiques liées à un cancer du côlon, l'électrocoagulation seule apporte un quelconque bénéfice en termes de survie ou de récurrence par rapport au groupe témoin.",10.1002/14651858.CD009497.pub2
13165,,"In addition, there is insufficient evidence for the effectiveness of adding allopurinol or dimethyl sulphoxide to electro-coagulation.","Par ailleurs, il n'existe pas suffisamment de preuves de l'efficacité de l'addition d'allopurinol ou de sulfoxyde de diméthyle à l'électrocoagulation.",10.1002/14651858.CD009497.pub2
13166,,The drug is associated with an increased risk of multiple pregnancy and a suggestion of potentially increased ovarian cancer risks.,Le citrate de clomifène ne semble pas accroitre les chances de grossesse chez les femmes qui ovulent régulièrement mais ne sont pas parvenues à concevoir après plus d'un an de rapports sexuels non protégés et sont donc considérées comme hypofertiles. Un risque de grossesse multiple est associé au traitement par citrate de clomifène avec une probabilité de 10 %.,10.1002/14651858.CD000057.pub2
13167,,Death is common in systemic inflammatory response syndrome (SIRS) or sepsis-induced multisystem organ failure and it has been thought that antioxidants such as N-acetylcysteine could be beneficial.,"Le syndrome de réponse inflammatoire systémique (SRIS) est une réponse complexe à une atteinte, comme un acte chirurgical ou un traumatisme majeur.",10.1002/14651858.CD006616.pub2
13168,,"Neither did N-acetylcysteine show any significant effect on length of stay, duration of mechanical ventilation or incidence of new organ failure.","La N-acétylcystéine par voie intraveineuse n'avait pas eu d'incidence sur la durée du séjour en unité de soins intensifs, la durée de la ventilation mécanique, la durée de l'assistance au système cardio-vasculaire ou la défaillance d'organes supplémentaires.",10.1002/14651858.CD006616.pub2
13169,,"At worst, it can be harmful, especially when administered later than 24 hours after the onset of symptoms, by causing cardiovascular depression.","Nous avons également constaté que lorsque la N-acétylcystéine était administrée plus de 24 heures après l'apparition des signes cliniques du SRIS ou de la septicémie, elle peut même être nocive en provoquant une dépression cardiovasculaire.",10.1002/14651858.CD006616.pub2
13170,,"In the UK, the annual incidence is 40 per 100,000 of the adult population, and the standard treatment is admission to hospital for incision and drainage under general anaesthetic.","Au Royaume-Uni, le traitement standard consiste à pratiquer une opération sous anesthésie avec incision de la peau et drainage du pus.",10.1002/14651858.CD011193.pub2
13171,,"Following drainage of the pus, an internal dressing (pack) is placed into the cavity to stop bleeding.","Un pansement interne (aussi connu sous le nom de « pack ») est placé à l'intérieur de la cavité causée par l'abcès, initialement pour arrêter les saignements.",10.1002/14651858.CD011193.pub2
13172,,Common practice is for community nursing teams to change the pack regularly until the cavity heals.,Le pack est régulièrement remplacé par des infirmières jusqu'à ce que la cavité ait cicatrisé.,10.1002/14651858.CD011193.pub2
13173,,"We included two studies, with a total of 64 randomised participants (50 and 14 participants) aged 18 years or over, with a perianal abscess.","Les études étaient de petite taille, avec un total de 64 participants randomisés, tous âgés de plus de 18 ans, avec un abcès périanal.",10.1002/14651858.CD011193.pub2
13174,,"In both studies, participants were enrolled on the first post-operative day and randomised to continued packing by community district nursing teams or to no packing.","Dans les études, les participants recevaient soit des packs par des équipes infirmières communautaires ou l'absence de packs.",10.1002/14651858.CD011193.pub2
13175,,Participants in the non-packing group managed their own wounds in the community and used absorbant dressings to cover the area.,"Les participants dans le groupe sans pack ont utilisé des pansements absorbants pour recouvrir leur plaie, mais aucun pansement interne pour la prise en charge de leurs plaies.",10.1002/14651858.CD011193.pub2
13176,,"There was very low quality evidence (downgraded for risk of bias, indirectness and imprecision) of no difference in wound pain scores at the initial dressing change.",Il y avait des preuves de très faible qualité indiquant que les douleurs étaient similaires avec ou sans packs lors de la première réfection du pansement.,10.1002/14651858.CD011193.pub2
13177,,"No study reported participant health-related quality of life/health status, incontinence rates, time to return to work or normal function, resource use in terms of number of dressing changes or visits to a nurse, or change in wound size.","Nous n'avons trouvé aucun ECR comparant la qualité de vie liée à la santé des participants/l'état de santé, les taux d'incontinence, le délai avant le retour au travail ou la reprise d'un fonctionnement normal, l'utilisation des ressources en termes de nombre de changements de pansements ou de visites réalisés par un infirmier, ou les modifications de la taille de la plaie.",10.1002/14651858.CD011193.pub2
13178,,"It is unclear whether using internal dressings (packing) for the healing of perianal abscess cavities influences time to healing, wound pain, development of fistulae, abscess recurrence or other outcomes.",Il n'existe aucune preuve de haute qualité portant sur l'utilisation de packs pour la cicatrisation des cavités causées par des abcès périanaux.,10.1002/14651858.CD011193.pub2
13179,,"Because of the disability associated with surgery for anal fissure and the risk of incontinence, medical alternatives for surgery have been sought.","En raison du risque d'incontinence dû à la chirurgie, on a recherché des alternatives médicales à la pratique chirurgicale.",10.1002/14651858.CD003431.pub3
13180,,"Acute otitis media (AOM), or acute middle ear infection, is one of the most frequently occurring childhood diseases, and the most common reason given for prescribing antibiotics in this age group.",L'infection aiguë de l'oreille moyenne est très fréquente durant l'enfance.,10.1002/14651858.CD012941.pub2
13181,,The proportion of children experiencing adverse events did not differ between the probiotic and comparator groups.,Il n'y avait pas de différence entre le groupe qui prenait des probiotiques et le groupe qui n'en prenait pas quant au nombre d'enfants ayant subi des évènements indésirables (inconvénients).,10.1002/14651858.CD012941.pub2
13182,,"We included 29 RCTs, involving a total of 4458 participants.",Nous avons inclus 29 études qui ont inclus 4 458 participants.,10.1002/14651858.CD010808.pub2
13183,,"While the trials included in the analysis were not powered to detect potential rare side effects, we found an increased risk for side effects in the short-term NSAIDs use.",Il existe un risque accru d'effets secondaires lors de l'utilisation d'AINS par rapport à un placebo.,10.1002/14651858.CD012382
13184,,We found six trials of five different interventions eligible for inclusion in this review.,Nous avons trouvé six ECR éligibles testant cinq traitements différents sur un total de 151 participants.,10.1002/14651858.CD008630.pub5
13185,,One RCT with 19 participants compared interferon beta-1a (IFNb-1a) and placebo.,Un ECR avec seulement 19 participants a comparé l'interféron bêta-1a (un médicament bénéfique dans la sclérose en plaques) à un placebo (un traitement fictif).,10.1002/14651858.CD008630.pub5
13186,,A trial with 37 participants compared cerebrospinal fluid (CSF) filtration and plasma exchange.,"Un troisième essai, avec 37 participants, a comparé la filtration du liquide céphalo-rachidien (nettoyage des racines nerveuses autour de la moelle épinière) à l'échange plasmatique.",10.1002/14651858.CD008630.pub5
13187,,"One trial that compared the Chinese herbal medicine tripterygium polyglycoside with corticosteroids with 43 participants did not report the risk ratio (RR) for an improvement by one or more disability grade after four weeks, but did report improvement after eight weeks.","Un quatrième essai avec 43 participants a comparé le polyglycoside de tripterygium, une plante médicinale chinoise, qui aurait des propriétés anti-inflammatoires, à des corticoïdes.",10.1002/14651858.CD008630.pub5
13188,,The certainty of the evidence was low or very low for all interventions and outcomes.,Résultats principaux et certitude des données probantes,10.1002/14651858.CD008630.pub5
13189,,"Secondary outcomes
Lung function outcomes, symptoms, rescue medication, composite of exacerbations leading to either emergency department visit or hospital admission, withdrawals and adverse events did not differ statistically between treatments.","Toutefois, la fonction pulmonaire et le recours à des médicaments de secours étaient semblables entre les traitements.",10.1002/14651858.CD004106.pub4
13190,,"Without antibiotics, 46% of participants with rhinosinusitis, whether or not confirmed by radiography, were cured after 1 week and 64% after 14 days.","Sans antibiotiques, près de la moitié de tous les participants ont été guéris après une semaine, et deux sur trois ont été guéris après 14 jours.",10.1002/14651858.CD006089.pub5
13191,,"Antibiotics can shorten time to cure, but only 5 to 11 more people per 100 will be cured faster if they receive antibiotics instead of placebo or no treatment: clinical diagnosis (odds ratio (OR) 1.25, 95% confidence interval (CI) 1.02 to 1.54; number needed to treat for an additional beneficial outcome (NNTB) 19, 95% CI 10 to 205; I² = 0%; 8 trials; high-quality evidence) and diagnosis confirmed by radiography (OR 1.57, 95% CI 1.03 to 2.39; NNTB 10, 95% CI 5 to 136; I² = 0%; 3 trials; moderate-quality evidence).",Cinq (diagnostic basé sur les symptômes décrits à un médecin) à 11 (diagnostic confirmé par radiographie) plus de personnes sur 100 ont été guéries plus rapidement avec des antibiotiques.,10.1002/14651858.CD006089.pub5
13192,,"However, 13 more people experienced side effects with antibiotics compared to placebo or no treatment (OR 2.21, 95% CI 1.74 to 2.82; number needed to treat for an additional harmful outcome (NNTH) 8, 95% CI 6 to 12; I² = 16%; 10 trials; high-quality evidence).",Treize personnes de plus par 100 ont éprouvé des effets secondaires (surtout au niveau de l'estomac ou des intestins) avec des antibiotiques comparativement à un médicament fictif ou à l'absence de traitement.,10.1002/14651858.CD006089.pub5
13193,,"Meibomian gland dysfunction (MGD) is the major cause of evaporative dry eye disease, which is the more prevalent form of dry eye disease.","L'une des principales causes de sécheresse oculaire est connue sous le nom de « dysfonctionnement des glandes de Meibomius » (DGM), qui provoque des problèmes des glandes de Meibomius (glandes situées dans les paupières).",10.1002/14651858.CD013559
13194,,"Intense pulsed light (IPL) therapy, involving treatment of the skin near the eyelids, has emerged as a potential treatment for MGD.","La thérapie par lumière pulsée intense (IPL, de l'anglais Intense Pulse Light) est un traitement par lumière appliqué sur la peau près des paupières inférieures.",10.1002/14651858.CD013559
13195,,"Intense pulsed light (IPL) therapy, involving treatment of the skin near the eyelids, has emerged as a potential treatment for MGD.",La thérapie par IPL a été suggérée comme traitement pour les DGM.,10.1002/14651858.CD013559
13196,,The results of the 14 RCTs currently in progress will be of major importance for establishing a more definitive answer regarding the effectiveness and safety of IPL for treating MGD.,résumer les recherches sur l'utilisation de la thérapie par lumière pulsée intense pour le traitement des DGM.,10.1002/14651858.CD013559
13197,,"The body of evidence for this outcome was of very low certainty, so we are uncertain about the effect of IPL on dry eye symptoms.","en raison de données de très faible qualité, nous ne savons pas exactement quel est l'effet de la thérapie par lumière pulsée intense sur les symptômes de sécheresse oculaire.",10.1002/14651858.CD013559
13198,,We are uncertain of the effect of IPL on corneal sodium fluorescein staining.,Nous sommes incertains quant à l'effet de la lumière pulsée intense sur l'obstruction des glandes de Meibomius ou sur la coloration à la fluorescéine sodique de la cornée.,10.1002/14651858.CD013559
13199,,"As most trials did not specifically report adverse events, the safety of IPL as a treatment for MGD could also not be determined with any certainty.","La plupart des études n'ayant pas fait état des effets secondaires, nous restons dans l'incertitude quant à l'innocuité de la lumière pulsée intense comme traitement du dysfonctionnement de la glande de Meibomius.",10.1002/14651858.CD013559
13200,,"Very low-certainty results from individual studies suggest some adverse effects that may be experienced by participants, include mild pain and burning, and the potential for partially losing eyelashes (due to clinician error).","Des résultats de très mauvaise qualité d'études individuelles suggèrent qu'il pourrait y avoir certains effets secondaires, notamment une légère douleur et brûlure oculaire, et une perte partielle des cils (due à des erreurs lors de l'utilisation de l'appareil de la lumière pulsée intense).",10.1002/14651858.CD013559
13201,,"Generalised anxiety disorder (GAD) is a highly prevalent condition, characterised by excessive worry or anxiety about everyday events and problems.","Le trouble d'anxiété généralisée (TAG) est une pathologie très courante, qui se caractérise par une inquiétude ou une anxiété excessive vis-à-vis des événements et problèmes de la vie quotidienne.",10.1002/14651858.CD001848.pub4
13202,,"Twenty five studies (1305 participants) were included in the review, of which 22 studies (1060 participants) contributed data to meta-analyses.",Cette revue inclut 25 études portant sur un total de 1 305 participants.,10.1002/14651858.CD001848.pub4
13203,,"We found 55 trials (163,471 participants) with a median duration of 12 month follow up.","Les résultats sont issus de 55 essais d'une durée comprise entre six mois et 12 ans, menés dans plusieurs pays au cours de quatre décennies.La durée médiane du suivi était de 12 mois (de six mois à 12 ans).",10.1002/14651858.CD001561.pub3
13204,,Interventions using counselling and education aimed at behaviour change do not reduce total or CHD mortality or clinical events in general populations but may be effective in reducing mortality in high-risk hypertensive and diabetic populations.,Les méthodes visant à modifier les comportements de la population générale sont limitées et ne semblent pas efficaces.,10.1002/14651858.CD001561.pub3
13205,,We evaluated the effectiveness and safety of percutaneous techniques compared to surgical techniques commonly used for elective tracheostomy in critically ill participants (adults and children) to assess whether there was a difference in complication rates between the procedures.,Nous avons comparé différentes techniques utilisées pour les trachéotomies électives chez des sujets adultes hospitalisés dans une unité de soins intensifs (USI).,10.1002/14651858.CD008045.pub2
13206,,Tracheostomy formation is one of the most commonly performed surgical procedures in critically ill intensive care participants requiring long-term mechanical ventilation.,C'est l'une des procédures chirurgicales les plus couramment pratiquées en médecine de soins intensifs.,10.1002/14651858.CD008045.pub2
13207,,"Both surgical tracheostomies (STs) and percutaneous tracheostomies (PTs) are used in current surgical practice; but until now, the optimal method of performing tracheostomies in critically ill participants remains unclear.",Les techniques chirurgicales (ouverture chirurgicale de la trachée) et les techniques percutanées (ouverture de la trachée avec des dilatateurs en plastique) sont largement utilisées dans la pratique actuelle.,10.1002/14651858.CD008045.pub2
13208,,"There was no evidence of a difference in the rate of the secondary outcomes, major bleeding (RR 0.70, 95% CI 0.45 to 1.09, I² = 47%, P = 0.12, 10 studies, 984 participants, very low quality evidence) and tracheostomy tube occlusion/obstruction, accidental decannulation, difficult tube change (RR 1.36, 95% CI 0.65 to 2.82, I² = 22%, P = 0.42, 6 studies, 538 participants, low quality evidence).","blessures à la trachée ou à l'œsophage), de saignements importants ou de problèmes avec la canule de trachéotomie (obstruction, perte accidentelle, changement de canule difficile).",10.1002/14651858.CD008045.pub2
13209,,"The quality of evidence was low for five of the seven outcomes (very low N = 1, moderate N = 1) and there was heterogeneity among the studies.",Valeur probante des données,10.1002/14651858.CD008045.pub2
