,prefix,input_text,target_text,doi
23933,,"We found low quality evidence that multidisciplinary interventions involving a combination of diet, physical activity and behavioural components reduce measures of BMI and moderate quality evidence that they reduce weight in overweight or obese adolescents, mainly when compared with no treatment or waiting list controls.",تعداد 44 کارآزمایی تصادفی‌سازی و کنترل شده (مطالعات بالینی که افراد در آنها به صورت تصادفی در یکی از دو یا چند گروه درمانی قرار می‌گیرند) را یافتیم که درمان‌های (مداخلات) رژیم غذایی، فعالیت فیزیکی و رفتار (عادات تغییر یابند یا بهبود پیدا کنند) را با گروه‌های مختلف کنترل در 4781 نوجوان دارای اضافه-وزن یا چاق در سنین 12 تا 17 سال مقایسه کردند.,10.1002/14651858.CD012691
23934,,"We found low quality evidence that multidisciplinary interventions involving a combination of diet, physical activity and behavioural components reduce measures of BMI and moderate quality evidence that they reduce weight in overweight or obese adolescents, mainly when compared with no treatment or waiting list controls.",مرور سیستماتیک ما مقایسه تاثیرات مداخلات چند-مولفه‌ای، مداخلات رژیم غذایی و مداخلات فعالیت فیزیکی را با گروه کنترل (عدم-مداخله، «مراقبت معمول»، مراقبت معمول بهبود یافته یا برخی درمان‌های دیگر، اگر به گروه مداخله نیز ارائه شده بود) گزارش می‌کند.,10.1002/14651858.CD012691
23935,,Participants ages ranged from 12 to 17.5 years in all trials that reported mean age at baseline.,میانگین سنی نوجوانان بین 12 و 17.5 سال بود.,10.1002/14651858.CD012691
23936,,"The studies contributing most information to outcomes of weight and body mass index (BMI) were from studies at a low risk of bias, but studies with a high risk of bias provided data on adverse events and quality of life.",اکثر مطالعات شاخص توده بدنی (BMI) را گزارش کردند.,10.1002/14651858.CD012691
23937,,The mean difference (MD) of the change in BMI at the longest follow-up period in favour of BCI was -1.18 kg/m2 (95% confidence interval (CI) -1.67 to -0.69); 2774 participants; 28 trials; low quality evidence.,ما نتایج 28 مطالعه را با حضور 2774 نوجوان خلاصه کردیم که BMI را گزارش کردند، که متوسط BMI در گروه مداخله به طور متوسط 1.18 kg/m2 کمتر از گروه کنترل بود.,10.1002/14651858.CD012691
23938,,BCI lowered body weight by -3.67 kg (95% CI -5.21 to -2.13); 1993 participants; 20 trials; moderate quality evidence.,اطلاعات 20 مطالعه را با مشارکت 1993 نوجوان که وزن را گزارش کردند، خلاصه کردیم، که در گروه مداخله به‌طور متوسط 3.67 کیلوگرم کمتر از گروه کنترل بود.,10.1002/14651858.CD012691
23939,,The effect on weight measures persisted in trials with 18 to 24 months' follow-up for both BMI (MD -1.49 kg/m2 (95% CI -2.56 to -0.41); 760 participants; 6 trials and BMI z score MD -0.34 (95% CI -0.66 to -0.02); 602 participants; 5 trials).,کاهش BMI در طول دوره پیگیری 18 تا 24 ماهه (نظارت بر شرکت‌کنندگان تا پایان دوره مطالعه) حفظ شد، که در گروه مداخله به‌طور متوسط 1.49 kg/m2 کمتر از گروه کنترل به دست آمد.,10.1002/14651858.CD012691
23940,,BCIs at the longest follow-up moderately improved adolescent's health-related quality of life (standardised mean difference 0.44 ((95% CI 0.09 to 0.79); P = 0.01; 972 participants; 7 trials; 8 comparisons; low quality of evidence) but not self-esteem.,مداخلات، سطح کیفیت زندگی مرتبط با سلامت را به طور نسبی افزایش دادند (معیار رضایت فرد از زندگی و سلامت خود) اما شواهدی را در مورد مزیت یا زیان‌بار بودن این مداخلات در بهبود اعتماد به نفس، فعالیت فیزیکی و دریافت غذا نیافتیم.,10.1002/14651858.CD012691
23941,,"None of the included studies reported on all-cause mortality, morbidity or socioeconomic effects.",هیچ مطالعه‌ای درباره مرگ به هر دلیلی، موربیدیتی (بیماری‌ها) یا تاثیرات اجتماعی‌اقتصادی (از قبیل روزهای غیبت از مدرسه) گزارشی را ارائه نکرد.,10.1002/14651858.CD012691
23942,,We have identified a large number of ongoing trials (50) which we will include in future updates of this review.,ما 50 مطالعه در حال انجام را شناسایی کردیم که در به روزرسانی‌های آینده این بررسی گنجانده خواهند شد.,10.1002/14651858.CD012691
23943,,The date of the last search was July 2016 for all databases.,شواهد تا جولای 2016 به‌روز است.,10.1002/14651858.CD012691
23944,,Epidemiological studies suggest that a diet high in marine fatty acids (fish oil) may have beneficial effects on inflammatory conditions such as rheumatoid arthritis and possibly asthma.,خوردن ماهی بیشتر، به عنوان یکی از راه‌های کاهش احتمالی آسم توصیه شده است.,10.1002/14651858.CD001283
23945,,There is little evidence to recommend that people with asthma supplement or modify their dietary intake of marine n-3 fatty acids (fish oil) in order to improve their asthma control.,با این حال، این مرور کارآزمایی‌ها نشان داد که افراد مبتلا به آسم با تغییر رژیم غذایی خود در جهت افزایش مصرف روغن ماهی، با بهبودی در آسم مواجه نشدند.,10.1002/14651858.CD001283
23946,,To determine effects of body positioning on cardiorespiratory parameters in spontaneously breathing preterm infants with clinically significant apnoea.,آیا وضعیت قرارگیری بدن بر پارامترهای قلبی‌تنفسی در تنفس خودبه‌خودی نوزادان پره‌ترم مبتلا به آپنه قابل توجه از نظر بالینی تاثیری دارد؟,10.1002/14651858.CD004951.pub3
23947,,To determine effects of body positioning on cardiorespiratory parameters in spontaneously breathing preterm infants with clinically significant apnoea.,آپنه حالتی است که در آن تنفس نوزاد برای مدتی کوتاه قطع می‌شود، اما بعد از آن به تنفس طبیعی ادامه می‌دهد.,10.1002/14651858.CD004951.pub3
23948,,To determine effects of body positioning on cardiorespiratory parameters in spontaneously breathing preterm infants with clinically significant apnoea.,آپنه به طور کلی یک واقعه طبیعی در نوزاد نارس سالم محسوب می‌شود.,10.1002/14651858.CD004951.pub3
23949,,"It has been proposed that body positioning in preterm infants, as compared with other, more invasive measures, may be an effective method of reducing clinically significant apnoea.",پیشنهاد شده که حالت دادن به بدن یک مداخله آسان، کارآمد و موثر، در مقایسه با سایر اقدامات تهاجمی برای کاهش یا پیشگیری از آپنه است.,10.1002/14651858.CD004951.pub3
23950,,The search conducted in November 2016 identified no new studies.,جست‌وجوی به‌روز شده ما (نوامبر 2016) مطالعه جدیدی را برای افزودن به این مرور مشخص نکرد.,10.1002/14651858.CD004951.pub3
23951,,"None of the individual studies nor meta-analyses showed a reduction in apnoea, bradycardia, oxygen desaturation or oxygen saturation with body positioning (supine vs prone; prone vs right lateral; prone vs left lateral; right lateral vs left lateral; prone horizontal vs prone head elevated; right lateral horizontal vs right lateral head elevated, left lateral horizontal vs left lateral head elevated).",هیچ کدام از مطالعات وارد شده یا متاآنالیزها، تفاوتی را در پارامترهای قلبی‌تنفسی در حالت‌های مختلف بدن نوزاد نارس نشان ندادند.,10.1002/14651858.CD004951.pub3
23952,,To determine effects of body positioning on cardiorespiratory parameters in spontaneously breathing preterm infants with clinically significant apnoea.,بنابراین، این مرور نمی‌تواند یک حالت بدنی را نسبت به حالت دیگر برای تنفس خودبه‌خودی نوزادان پره‌ترم مبتلا به آپنه توصیه کند.,10.1002/14651858.CD004951.pub3
23953,,To assess the effects of corticosteroids on nerve damage in leprosy.,آیا کورتیکواستروئیدها درمان موثری برای آسیب عصبی در جذام هستند؟,10.1002/14651858.CD005491.pub3
23954,,Leprosy causes nerve damage that can result in nerve function impairment and disability.,باکتری جذام باعث آسیب به پوست و اعصاب محیطی (اعصاب خارج از مغز و نخاع) می‌شود.,10.1002/14651858.CD005491.pub3
23955,,Leprosy causes nerve damage that can result in nerve function impairment and disability.,این آسیب باعث اختلال عملکرد عصب و ناتوانی می‌شود.,10.1002/14651858.CD005491.pub3
23956,,"Corticosteroids are commonly used for treating nerve damage, although their long-term effect is uncertain.",کورتیکواستروئیدها، مخصوصا پردنیزولون (prednisolone)، اغلب برای درمان آسیب جذام استفاده می‌شوند، اما تاثیر طولانی‌مدت این درمان نامطمئن است.,10.1002/14651858.CD005491.pub3
23957,,We included five RCTs involving 576 people.,پنج کارآزمایی بالینی با مجموع 576 فرد مبتلا به جذام پیدا کردیم که مناسب معیار انتخاب‌مان بود.,10.1002/14651858.CD005491.pub3
23958,,These two trials compared prednisolone with placebo.,دو مورد از این کارآزمایی‌های وارد شده، پردنیزولون را با دارونما (placebo) مقایسه کردند.,10.1002/14651858.CD005491.pub3
23959,,"One trial, with 84 participants, treated mild sensory impairment of less than six months' duration, and the other, with 95 participants, treated nerve function impairment of 6 to 24 months' duration.",یکی از این کارآزمایی‌ها، با 84 شرکت‌کننده، شامل بیمارانی بود که اختلال حسی خفیفی در کمتر از شش ماه داشتند، و کارآزمایی دیگر، با 95 شرکت‌کننده، اثر درمان را بر بیماران مبتلا به اختلال عملکرد عصبی در 6 تا 24 ماه بررسی کرد.,10.1002/14651858.CD005491.pub3
23960,,One (334 participants) compared three corticosteroid regimens for severe type 1 reactions.,کارآزمایی سوم، با 334 شرکت‌کننده، سه رژیم درمانی 12 ماهه کورتیکواستروئید را برای واکنش‌های تیپ 1 شدید با هم مقایسه کرد.,10.1002/14651858.CD005491.pub3
23961,,Another trial (21 participants) compared low-dose prednisone with high-dose prednisone for ulnar neuropathy.,کارآزمایی چهارم، (21 شرکت‌کننده)، پردنیزولون را با دوز پائین با دوز بالای آن برای آسیب به عصب اولنار (نام یک عصب در بازو) مقایسه کرد.,10.1002/14651858.CD005491.pub3
23962,,The last (42 participants) compared intravenous methylprednisolone and oral prednisolone with intravenous normal saline and oral prednisolone.,کارآزمایی پنجم، (42 شرکت‌کننده)، متیل‌پردنیزولون (methylprednisolone) داخل وریدی و پردنیزولون خوراکی را با نرمال‌سالین داخل وریدی و پردنیزوولون خوراکی در افراد مبتلا به واکنش تیپ 1 یا اختلال عملکرد عصبی کمتر از شش ماه مقایسه کرد.,10.1002/14651858.CD005491.pub3
23963,,There was no significant difference in nerve function improvement after 12 months between people treated with prednisolone and those treated with placebo.,بر اساس دو کارآزمایی، هیچ تفاوت مهمی در بهبود عملکرد عصبی بین افراد گروه پردنیزولون یا دارونما در یک سال وجود نداشت.,10.1002/14651858.CD005491.pub3
23964,,These two trials compared prednisolone with placebo.,کارآزمایی‌هایی که کورتیکواستروئیدها را با دارونما مقاسیه کردند و کارآزمایی که متیل‌پردنیزولون داخل وریدی و پردنیزولون خوراکی را با نرمال‌سالین داخل وریدی و پردنیزولون خوراکی مقایسه کرد، هیچ تفاوتی در وقوع حوادث جانبی بین گروه‌ها پیدا نکردند.,10.1002/14651858.CD005491.pub3
23965,,"The trials were largely at low risk of bias, but we considered the quality of the evidence from these trials as moderate to low, largely due to imprecision from small sample sizes.",کیفیت شواهد را متوسط تا پائین در نظر گرفتیم.,10.1002/14651858.CD005491.pub3
23966,,This review only provides evidence of the benefits of inspiratory muscle training and provides no evidence of the effect of other types of physical training (including pulmonary rehabilitation) in bronchiectasis.,این موارد برخی از مزایای تمرینات عضلات تنفسی را بر ظرفیت ورزش، کیفیت زندگی و عملکرد عضلات تنفسی در هشت هفته نشان می‌دهند، اما به انجام تحقیقات بیشتری برای تائید این یافته‌ها در تعداد بیشتری از افراد مبتلا به برونشکتازی نیاز است.,10.1002/14651858.CD002166
23967,,This review only provides evidence of the benefits of inspiratory muscle training and provides no evidence of the effect of other types of physical training (including pulmonary rehabilitation) in bronchiectasis.,برای ارزیابی مزایای سایر انواع تمرینات بدنی و توان‌بخشی ریوی در برونشکتازی نیز پژوهش‌های بیشتری مورد نیاز است.,10.1002/14651858.CD002166
23968,,"The World Health Organization recommends routine vitamin A supplementation during pregnancy or lactation in areas with endemic vitamin A deficiency (where night blindness occurs), based on the expectation that supplementation will improve maternal and newborn outcomes including mortality, morbidity and prevention of anaemia or infection.",در حال حاضر، سازمان جهانی بهداشت (WHO) و دیگر سازمان‌های بین‌المللی، مصرف روتین مکمل ویتامین A را در دوران بارداری یا در هر زمانی در طول دوره شیردهی در مناطقی که کمبود این ویتامین آندمیک است (شب کوری رخ می‌دهد)، توصیه کرده‌اند.,10.1002/14651858.CD008666.pub3
23969,,"We included 19 trials including over 310,000 women, excluded 15 trials and one is ongoing.","این مطالعه مروری شامل 19 مطالعه با بیش از 310,000 زن به عنوان شرکت‌کننده بود.",10.1002/14651858.CD008666.pub3
23970,,"Overall, seven trials were judged to be of low risk of bias, three were high risk of bias and for nine it was unclear.",سطح کلی خطر سوگیری در بسیاری از کارآزمایی‌ها پائین تا نامشخص، و سطح کیفیت مجموعه شواهد از متوسط ​​تا بالا بود.,10.1002/14651858.CD008666.pub3
23971,,"There is good evidence that antenatal vitamin A supplementation reduces maternal night blindness, maternal anaemia for women who live in areas where vitamin A deficiency is common or who are HIV-positive.",شواهد خوبی وجود دارد که مصرف مکمل‌های ویتامین A پیش از زایمان، کم‌خونی مادران را در زنانی که در مناطقی زندگی می‌کنند که در آن‌ها کمبود ویتامین A وجود دارد یا HIV-مثبت هستند، کاهش می‌دهد.,10.1002/14651858.CD008666.pub3
23972,,"In addition the available evidence suggests a reduction in maternal infection, but these data are not of a high quality.",شواهد موجود حاکی از کاهش عفونت مادر است، اما این داده‌ها از کیفیت بالایی برخوردار نیستند و برای تائید یا رد آن، انجام کارآزمایی‌های بیشتری مورد نیاز است.,10.1002/14651858.CD008666.pub3
23973,,"The World Health Organization recommends routine vitamin A supplementation during pregnancy or lactation in areas with endemic vitamin A deficiency (where night blindness occurs), based on the expectation that supplementation will improve maternal and newborn outcomes including mortality, morbidity and prevention of anaemia or infection.",مصرف مکمل‌های ویتامین A در دوران بارداری به پیشگیری از مرگ‌ومیر مادران (مرتبط با بارداری) یا مرگ‌ومیر پری‌ناتال یا نوزاد کمک نمی‌کند.,10.1002/14651858.CD008666.pub3
23974,,"There is good evidence that antenatal vitamin A supplementation reduces maternal night blindness, maternal anaemia for women who live in areas where vitamin A deficiency is common or who are HIV-positive.",با این حال، خطر بروز کم‌خونی مادر، عفونت مادر و شب‌کوری مادر، کاهش می‌یابد.,10.1002/14651858.CD008666.pub3
23975,,Pelvic floor muscle training (PFMT) is the most commonly used physical therapy treatment for women with stress urinary incontinence (SUI).,ما می‌خواستیم بدانیم که تمرینات عضلات کف لگن (pelvic floor muscle training; PFMT) به زنان دارای مشکلات بی‌اختیاری ادرار کمک می‌کند یا خیر.,10.1002/14651858.CD005654.pub4
23976,,"We searched the Cochrane Incontinence Specialised Register (searched 12 February 2018), which contains trials identified from CENTRAL, MEDLINE, MEDLINE In-Process, MEDLINE Epub Ahead of Print, ClinicalTrials.gov, WHO ICTRP, handsearching of journals and conference proceedings, and the reference lists of relevant articles.",کارآزمایی‌های بالینی را تا 12 فوریه 2018 جست‌وجو کردیم.,10.1002/14651858.CD005654.pub4
23977,,Pelvic floor muscle training (PFMT) is the most commonly used physical therapy treatment for women with stress urinary incontinence (SUI).,این درمان به طور گسترده برای زنان مبتلا به بی‌اختیاری استرسی، فوریتی و مختلط مورد استفاده قرار می‌گیرد.,10.1002/14651858.CD005654.pub4
23978,,The review included 31 trials (10 of which were new for this update) involving 1817 women from 14 countries.,31 کارآزمایی وارد شده شامل 1817 زن از 14 کشور بود.,10.1002/14651858.CD005654.pub4
23979,,"Symptomatic cure of UI at the end of treatment: compared with no treatment or inactive control treatments, women with SUI who were in the PFMT groups were eight times more likely to report cure (56% versus 6%; risk ratio (RR) 8.38, 95% confidence interval (CI) 3.68 to 19.07; 4 trials, 165 women; high-quality evidence).",درمان بی‌اختیاری ادرار پس از PFMT: زنان مبتلا به بی‌اختیاری ادراری استرسی در گروه PFMT، به طور میانگین، هشت برابر بیشتر احتمال داشت که درمان شدن را گزارش کنند.,10.1002/14651858.CD005654.pub4
23980,,"For women with any type of UI, PFMT groups were five times more likely to report cure (35% versus 6%; RR 5.34, 95% CI 2.78 to 10.26; 3 trials, 290 women; moderate-quality evidence).",زنان مبتلا به هر نوع بی‌اختیاری ادرار در گروه PFMT، به طور میانگین، پنج برابر بیشتر احتمال داشت که درمان شدن را گزارش کنند.,10.1002/14651858.CD005654.pub4
23981,,"Symptomatic cure or improvement of UI at the end of treatment: compared with no treatment or inactive control treatments, women with SUI who were in the PFMT groups were six times more likely to report cure or improvement (74% versus 11%; RR 6.33, 95% CI 3.88 to 10.33; 3 trials, 242 women; moderate-quality evidence).",درمان یا بهبود بی‌اختیاری ادرار پس از PFMT: زنان مبتلا به بی‌اختیاری ادراری استرسی در گروه PFMT به طور میانگین، شش برابر بیشتر احتمال داشت که درمان شدن یا بهبود را گزارش کنند.,10.1002/14651858.CD005654.pub4
23982,,"For any type of UI, women in the PFMT group were more likely to report significant improvement in UI symptoms (1 trial, 121 women; moderate-quality evidence) and to report significant improvement in UI QoL (4 trials, 258 women; moderate-quality evidence).",زنان مبتلا به انواع بی‌اختیاری ادرار در گروه PFMT تقریبا دو برابر بیشتر احتمال داشت که درمان شدن یا بهبود را گزارش کنند.,10.1002/14651858.CD005654.pub4
23983,,"Leakage episodes in 24 hours at the end of treatment: PFMT reduced leakage episodes by one in women with SUI (mean difference (MD) 1.23 lower, 95% CI 1.78 lower to 0.68 lower; 7 trials, 432 women; moderate-quality evidence) and in women with all types of UI (MD 1.00 lower, 95% CI 1.37 lower to 0.64 lower; 4 trials, 349 women; moderate-quality evidence).",اپیزود نشت ادرار پس از PFMT: زنان مبتلا به بی‌اختیاری ادراری استرسی و زنان مبتلا به انواع بی‌اختیاری ادرار، در 24 ساعت، یک اپیزود کمتر نشت داشتند.,10.1002/14651858.CD005654.pub4
23984,,"Leakage episodes in 24 hours at the end of treatment: PFMT reduced leakage episodes by one in women with SUI (mean difference (MD) 1.23 lower, 95% CI 1.78 lower to 0.68 lower; 7 trials, 432 women; moderate-quality evidence) and in women with all types of UI (MD 1.00 lower, 95% CI 1.37 lower to 0.64 lower; 4 trials, 349 women; moderate-quality evidence).",PFMT به نظر می‌رسد اپیزودهای نشت را در زنان مبتلا به بی‌اختیاری ادراری فوریتی به تنهایی کاهش می‌دهد.,10.1002/14651858.CD005654.pub4
23985,,Women in the PFMT group were also more satisfied with treatment and their sexual outcomes were better.,در زنان مبتلا به بی‌اختیاری ادراری استرسی و انواع بی‌اختیاری ادرار، نشانه‌های بی‌اختیاری و QoL در گروه PFMT بهبود یافت.,10.1002/14651858.CD005654.pub4
23986,,Women in the PFMT group were also more satisfied with treatment and their sexual outcomes were better.,زنان از درمان PFMT بیشتر راضی بودند، در حالی که افراد گروه کنترل بیشتر احتمال داشت درمان بیشتری را گزارش کنند.,10.1002/14651858.CD005654.pub4
23987,,"Adverse events were rare and, in the two trials that did report any, they were minor.",عوارض جانبی منفی از انجام PFMT نادر بود، و در دو کارآزمایی که این تاثیرات را گزارش کردند، عوارض جانبی جزئی بودند.,10.1002/14651858.CD005654.pub4
23988,,The authors of the one economic evaluation identified for the Brief Economic Commentary reported that the cost-effectiveness of PFMT looks promising.,نویسندگان، یک ارزیابی اقتصادی شناسایی شده برای تفسیر مختصر اقتصادی (Brief Economic Commentary) گزارش دادند که هزینه-اثربخشی PFMT امیدوار کننده به نظر می‌رسد.,10.1002/14651858.CD005654.pub4
23989,,Venous ulcers pose a significant burden to patients and healthcare systems.,زخم‌های وریدی پا چه هستند، و چه کسانی در معرض خطر ابتلا به آن‌ها قرار دارند؟,10.1002/14651858.CD001180.pub4
23990,,"Venous leg ulcers are a type of chronic, recurring, complex wound that is more common in people aged over 65 years.",زخم‌های وریدی پا، زخم‌های شایع ناشی از آسیب یا انسداد وریدهای پا هستند.,10.1002/14651858.CD001180.pub4
23991,,To determine whether venous leg ulcers treated with ultrasound heal more quickly than those not treated with ultrasound.,چرا از اولتراسوند برای درمان زخم‌های پا استفاده می‌شود؟,10.1002/14651858.CD001180.pub4
23992,,It is uncertain whether therapeutic ultrasound (either high or low frequency) improves the healing of venous leg ulcers.,اولتراسوند درمانی گاهی به عنوان یک مداخله اضافی، به ویژه برای زخم‌های دشوار و طولانی‌مدت استفاده می‌شود.,10.1002/14651858.CD001180.pub4
23993,,It is uncertain whether therapeutic ultrasound (either high or low frequency) improves the healing of venous leg ulcers.,ما می‌خواستیم بدانیم که استفاده از اولتراسوند ‌درمانی می‌تواند باعث التیام زخم‌های پا شود یا خیر.,10.1002/14651858.CD001180.pub4
23994,,Randomised controlled trials (RCTs) that compared ultrasound with no ultrasound.,در سپتامبر 2016 به دنبال کارآزمایی‌های تصادفی‌سازی و کنترل شده‌ای (randomised controlled trials; RCTs) بودیم که بررسی کردند اولتراسوند به التیام یا بهبود نشانه‌های زخم‌های وریدی پا کمک می‌کند یا خیر.,10.1002/14651858.CD001180.pub4
23995,,Eleven trials are included in this update; 10 of these we judged to be at an unclear or high risk of bias.,هفت مطالعه از یازده مطالعه در معرض خطر بالای سوگیری (bias) قرار داشتند و به دلیل گزارش‌دهی ضعیف، نتوانستیم سوگیری بالقوه را در سه مطالعه ارزیابی کنیم.,10.1002/14651858.CD001180.pub4
23996,,Eleven trials are included in this update; 10 of these we judged to be at an unclear or high risk of bias.,یک مطالعه در معرض خطر پائین سوگیری قرار داشت.,10.1002/14651858.CD001180.pub4
23997,,"The trials were clinically heterogeneous with differences in duration of follow-up, and ultrasound regimens.",تمام این کارآزمایی‌ها متفاوت بودند، به‌عنوان مثال از نظر مدت زمان پیگیری آن‌ها (سه هفته تا 12 ماه)، و قدرت امواج اولتراسوند استفاده شده (اولتراسوند با فرکانس بالا یا پائین).,10.1002/14651858.CD001180.pub4
23998,,"It is uncertain whether high frequency ultrasound affects the proportion of ulcers healed compared with no ultrasound at any of the time points evaluated: at seven to eight weeks (RR 1.21, 95% CI 0.86 to 1.71; 6 trials, 678 participants; low quality evidence - downgraded once for risk of bias and once for imprecision); at 12 weeks (RR 1.26, 95% CI 0.92 to 1.73; 3 trials, 489 participants; moderate quality evidence - downgraded once for imprecision); and at 12 months (RR 0.93, 95% CI 0.73 to 1.18; 1 trial, 337 participants; low quality evidence - downgraded once for unclear risk of bias and once for imprecision).",بر اساس این شواهد روشن نیست که اولتراسوند (فرکانس بالا یا پائین) التیام زخم‌های وریدی پا را افزایش می‌دهد یا خیر.,10.1002/14651858.CD001180.pub4
23999,,"Data from one trial (337 participants) suggest that high frequency ultrasound may increase the risk of non-serious adverse events (RR 1.29, 95% CI 1.02 to 1.64; moderate quality evidence - downgraded once for imprecision) and serious adverse events (RR 1.21, 95% CI 0.78 to 1.89; moderate quality evidence downgraded once for imprecision).",نتایج به دست آمده از یک مطالعه (337 شرکت‌کننده) نشان می‌دهد که اولتراسوند با فرکانس بالا ممکن است با عوارض جانبی بیشتری مانند درد و قرمزی پوست مرتبط باشد (شواهد با کیفیت متوسط).,10.1002/14651858.CD001180.pub4
24000,,Two trials evaluated low frequency ultrasound and both reported ulcers healed data.,دو مطالعه که اولتراسوند را با فرکانس پائین ارزیابی کردند گزارش نکردند که شرکت‌کنندگان دچار عوارض جانبی شدند یا خیر.,10.1002/14651858.CD001180.pub4
24001,,"It is uncertain whether high frequency ultrasound affects the proportion of ulcers healed compared with no ultrasound at any of the time points evaluated: at seven to eight weeks (RR 1.21, 95% CI 0.86 to 1.71; 6 trials, 678 participants; low quality evidence - downgraded once for risk of bias and once for imprecision); at 12 weeks (RR 1.26, 95% CI 0.92 to 1.73; 3 trials, 489 participants; moderate quality evidence - downgraded once for imprecision); and at 12 months (RR 0.93, 95% CI 0.73 to 1.18; 1 trial, 337 participants; low quality evidence - downgraded once for unclear risk of bias and once for imprecision).",همچنین مشخص نیست که اولتراسوند با فرکانس بالا یا پائین کیفیت زندگی شرکت‌کنندگان را تحت تاثیر قرار می‌دهد یا خیر.,10.1002/14651858.CD001180.pub4
24002,,We rated most of the evidence as low or very low quality due to risk of bias and imprecision.,کیفیت شواهد موجود را با توجه به این خطرات سوگیری، در سطح پائین در نظر می‌گیریم.,10.1002/14651858.CD001180.pub4
24003,,"However, this intervention also comes with its own risks and side effects.",این درمان خطرات خاص خود را دارد، مانند کاهش رشد جنین و رشد مغز و هم‌چنین افزایش خطرات بیماری‌هایی نظیر دیابت و فشار خون بالا.,10.1002/14651858.CD008981.pub3
24004,,"Animal studies and early studies in pregnant women at risk of preterm birth have reported the use of an alternative route of administration, by direct intramuscular injection of corticosteroid into the fetus under ultrasound guidance, in an attempt to minimise the side-effect profile.",تزریق مستقیم کورتیکواستروئیدها به جنین با هدایت اولتراسوند امکان‌پذیر است.,10.1002/14651858.CD008981.pub3
24005,,We did not identify any eligible randomised controlled trials to include in this review.,در 25 اکتبر 2017 به جست‌وجوی شواهد پرداختیم و هیچ کارآزمایی تصادفی‌سازی و کنترل شده کامل شدهای را پیدا نکردیم که مزایا و مضرات تزریق مستقیم کورتیکواستروئیدها را به جنین در مقایسه با تزریق به مادر، برای زنانی که در معرض خطر زایمان زودرس قرار دارند، ارزیابی کرده باشند.,10.1002/14651858.CD008981.pub3
24006,,We did not identify any eligible randomised controlled trials to include in this review.,دو مطالعه پیدا کردیم، اما یکی از آنها تصادفی‌سازی و کنترل شده نبود، و در مطالعه دیگر، روش‌ها مشخص نبودند، بنابراین با نویسندگان مطالعه برای کسب اطلاعات بیشتر تماس گرفتیم.,10.1002/14651858.CD008981.pub3
24007,,To assess if different routes of corticosteroid administration (maternal versus direct fetal) have effects on health outcomes for women and their babies.,ما به مطالعات بیشتر برای ارزیابی تاثیرات تزریق مستقیم کورتیکواستروئیدها به جنین در مقایسه با تزریق به عضلات مادر نیاز داریم.,10.1002/14651858.CD008981.pub3
24008,,Death is common in systemic inflammatory response syndrome (SIRS) or sepsis-induced multisystem organ failure and it has been thought that antioxidants such as N-acetylcysteine could be beneficial.,سندرم پاسخ التهابی سیستمیک (systemic inflammatory response syndrome; SIRS) یک پاسخ پیچیده به یک خونریزی مانند جراحی بزرگ یا تروما است.,10.1002/14651858.CD006616.pub2
24009,,Death is common in systemic inflammatory response syndrome (SIRS) or sepsis-induced multisystem organ failure and it has been thought that antioxidants such as N-acetylcysteine could be beneficial.,SIRS و سپسیس هر دو منجر به کاهش سطح آنتی‌اکسیدان‌هایی می‌شوند که به‌طور طبیعی در بدن وجود دارند.,10.1002/14651858.CD006616.pub2
24010,,We included 41 fully published studies (2768 patients).,این مرور کاکرین با حضور 41 کارآزمایی تصادفی‌سازی و کنترل شده و 2768 بیمار بزرگسال به شدت بد-حال، هیچ شواهدی را برای حمایت از این فرضیه که N-استیل سیستئین ممکن است خطر مرگ‌ومیر را در بزرگسالان مبتلا به SIRS یا سپسیس کاهش دهد، پیدا نکرد.,10.1002/14651858.CD006616.pub2
24011,,"Neither did N-acetylcysteine show any significant effect on length of stay, duration of mechanical ventilation or incidence of new organ failure.",N-استیل سیستئین داخل-وریدی بر طول مدت بستری در بخش مراقبت‌های ویژه، مدت زمان نیاز به دریافت ونتیلاسیون مکانیکی، مدت پشتیبانی از سیستم قلبی‌عروقی یا بروز نارسایی اندام جدید تاثیری نداشت.,10.1002/14651858.CD006616.pub2
24012,,"Overall, this meta-analysis puts doubt on the safety and utility of intravenous N-acetylcysteine as an adjuvant therapy in SIRS and sepsis.",در حال حاضر شواهد کافی برای حمایت از استفاده از این دارو در درمان SIRS یا سپسیس وجود ندارد.,10.1002/14651858.CD006616.pub2
24013,,"At worst, it can be harmful, especially when administered later than 24 hours after the onset of symptoms, by causing cardiovascular depression.",ما هم‌چنین دریافتیم که وقتی N-استیل سیستئین بیش از 24 ساعت پس از ایجاد علائم بالینی SIRS یا سپسیس تجویز می‌شود، ممکن است با ایجاد اختلال قلبی‌عروقی، مضر باشد.,10.1002/14651858.CD006616.pub2
24014,,We assessed the clinical effectiveness of intravenous N-acetylcysteine for the treatment of patients with SIRS or sepsis.,هشت مطالعه، N-استیل سیستئین را در بیماران مبتلا به سپسیس شدید یا شوک سپتیک مرتبط با شرایط پزشکی سندرم دیسترس تنفسی حاد (acute respiratory distress syndrome; ARDS)، نارسایی چند-عضوی، نارسایی کبد، مالاریا یا سوختگی ارزیابی کردند.,10.1002/14651858.CD006616.pub2
