,prefix,input_text,target_text,doi
51118,,Further research into the role of surgical intervention is unlikely to be performed because spontaneous recovery occurs in most cases.,There is unlikely to be further research into the role of an operation because Bell's palsy usually recovers without treatment.,10.1002/14651858.CD007468.pub3
51119,,Acute exacerbations of chronic obstructive pulmonary disease (COPD) are a major cause of hospital admission and mortality.,"Chronic obstructive pulmonary disease (COPD), also referred to as emphysema or chronic bronchitis, is a long-term lung condition commonly associated with smoking.",10.1002/14651858.CD001288.pub4
51120,,"To assess the effects of corticosteroids administered orally or parenterally for treatment of acute exacerbations of COPD, and to compare the efficacy of parenteral versus oral administration.",We wanted to assess the effectiveness of systemic corticosteroids and whether different routes of administration have impacts on response to treatment of COPD exacerbations.,10.1002/14651858.CD001288.pub4
51121,,We conducted the last search in May 2014.,The last search for studies to include in the review was done in May 2014.,10.1002/14651858.CD001288.pub4
51122,,"There is high-quality evidence to support treatment of exacerbations of COPD with systemic corticosteroid by the oral or parenteral route in reducing the likelihood of treatment failure and relapse by one month, shortening length of stay in hospital inpatients not requiring assisted ventilation in ICU and giving earlier improvement in lung function and symptoms.",There is high-quality evidence that is unlikely to be changed by future research that people who experience flare-ups of COPD benefit from treatment with corticosteroid given by injections or tablets with the increased risk of some temporary side effects.,10.1002/14651858.CD001288.pub4
51123,,To compare the benefits and harms of different antibiotic treatments for spontaneous bacterial peritonitis (SBP) in people with decompensated liver cirrhosis.,"To find out the best available antibiotic for spontaneous bacterial peritonitis (fluid collection in the tummy (abdomen), infected with bacteria) in people with advanced liver disease (liver cirrhosis, or late stage scarring of the liver with complications).",10.1002/14651858.CD013120.pub2
51124,,"Various antibiotics are available for the treatment of SBP, but there is uncertainty regarding the best antibiotic for SBP.","The main treatment of spontaneous bacterial peritonitis is antibiotics, but it is unclear which antibiotic is best for treating it.",10.1002/14651858.CD013120.pub2
51125,,To compare the benefits and harms of different antibiotic treatments for spontaneous bacterial peritonitis (SBP) in people with decompensated liver cirrhosis.,The aim is to gather reliable evidence on the relative benefits and harms of the different antibiotics.,10.1002/14651858.CD013120.pub2
51126,,"Due to the wide CrIs and the very low-certainty evidence for all the outcomes, significant benefits or harms of antibiotics are possible.","None of the studies were conducted without flaws, and because of the very low certainty in the results, the authors cannot suggest which antibiotic, given alone or in combination to remove the bacteria from one's tummy, is better or worse than other antibiotics in the treatment of spontaneous bacterial peritonitis.",10.1002/14651858.CD013120.pub2
51127,,Funding: the source of funding for two trials were industrial organisations who would benefit from the results of the trial; the source of funding for the remaining 10 trials was unclear.,The funding source was unclear in 10 studies; industrial organisations funded two studies.,10.1002/14651858.CD013120.pub2
51128,,To compare the benefits and harms of different antibiotic treatments for spontaneous bacterial peritonitis (SBP) in people with decompensated liver cirrhosis.,People were administered different antibiotics for the treatment of spontaneous bacterial peritonitis.,10.1002/14651858.CD013120.pub2
51129,,We excluded randomised clinical trials in which participants had previously undergone liver transplantation.,The authors excluded studies with liver transplanted participants and bacterial peritonitis due to other causes.,10.1002/14651858.CD013120.pub2
51130,,We included a total of 12 trials (1278 participants; 13 antibiotics) in the review.,The 12 studies included a small number of participants (1278 participants).,10.1002/14651858.CD013120.pub2
51131,,Ten trials (893 participants) were included in one or more outcomes in the review.,The study data were sparse; 10 studies with 893 participants provided data for analyses.,10.1002/14651858.CD013120.pub2
51132,,The follow-up in the trials ranged from one week to three months.,Follow-up in the trials ranged from one week to three months.,10.1002/14651858.CD013120.pub2
51133,,"None of the trials reported health-related quality of life, number of serious adverse events, or symptomatic recovery from SBP.","- None of the trials reported health-related quality of life, number of serious adverse events, or symptomatic recovery from spontaneous bacterial peritonitis.",10.1002/14651858.CD013120.pub2
51134,,To compare the benefits and harms of different antibiotic treatments for spontaneous bacterial peritonitis (SBP) in people with decompensated liver cirrhosis.,Whether some antibiotics may cause important or less important benefits or harms compared to others when given to people with advanced liver disease and spontaneous bacterial peritonitis is questionable.,10.1002/14651858.CD013120.pub2
51135,,To review the evidence on the efficacy and safety of treatment for osteoporosis in people with beta-thalassaemia.,We reviewed the evidence on the effects and safety of different treatments of osteoporosis in people with beta-thalassaemia.,10.1002/14651858.CD010429.pub2
51136,,Osteoporosis represents an important cause of morbidity in people with beta-thalassaemia and its pathogenesis is multifactorial.,It is an important cause of illness in people with beta-thalassaemia.,10.1002/14651858.CD010429.pub2
51137,,Date of most recent search: 04 February 2016.,The evidence is current to: 04 February 2016.,10.1002/14651858.CD010429.pub2
51138,,Four trials (with 211 participants) were included; three trials investigated the effect of bisphosphonate therapies and one trial investigated the effect of zinc supplementation.,The review included four trials with 211 people with beta-thalassaemia aged between 10 years and 58 years of age.,10.1002/14651858.CD010429.pub2
51139,,Fractures were not observed in one trial and not reported in three trials.,"Three trials were carried out for two years, with one currently only reporting 12-month data and one trial was carried out for 12 months.",10.1002/14651858.CD010429.pub2
51140,,One trial (data not available for analysis) assessing the effect of neridronate (118 participants) reported significant increases in favour of the bisphosphonate group for bone mineral density at the lumbar spine and hip at both six and 12 months.,"Three trials assessed bisphosphonate therapy, in one trial (118 volunteers) there was an increase (in favour of the treatment group) in bone mineral density at the lumbar spine and hip at six and 12 months and at the femoral neck only after 12 months.",10.1002/14651858.CD010429.pub2
51141,,"A further trial (25 participants) assessed the effect of alendronate and clodronate and found that after two years, bone mineral density increased significantly in the alendronate and clodronate groups as compared to placebo at the lumbar spine, mean difference 0.14 g/cm2 (95% confidence interval 0.05 to 0.22) and at the femoral neck, mean difference 0.40 g/cm2 (95% confidence interval 0.22 to 0.57).","In a second trial (25 volunteers), bone mineral density at the lumbar spine increased after two years of treatment with alendronate and clodronate.",10.1002/14651858.CD010429.pub2
51142,,"One 12-month trial (26 participants) assessed the effects of different doses of pamidronate (30 mg versus 60 mg) and found a significant difference in bone mineral density in favour of the 60 mg dose at the lumbar spine and forearm, mean difference 0.43 g/cm2 (95% CI 0.10 to 0.76), mean difference 0.87 g/cm2 (95% CI 0.23 to 1.51), respectively, but not at the femoral neck.","In the 12-month trial comparing different doses of pamidronate (26 volunteers), the 60 mg group reported a larger increase in bone mineral density at the lumbar spine and forearm than the 30 mg group, but this was not the case at the femoral neck.",10.1002/14651858.CD010429.pub2
51143,,"In a zinc sulphate supplementation trial (42 participants), bone mineral density increased significantly compared to placebo at the lumbar spine after 12 months (37 participants), mean difference 0.15 g/cm2 (95% confidence interval 0.10 to 0.20) and after 18 months (32 participants), mean difference 0.34 g/cm2 (95% confidence interval 0.28 to 0.40).","In a zinc sulphate supplements trial (42 volunteers), bone mineral density increased at the lumbar spine and hip after 12 and 18 months.",10.1002/14651858.CD010429.pub2
51144,,Fractures were not observed in one trial and not reported in three trials.,It was stated that there were no fractures in one trial and this outcome was not reported in three trials.,10.1002/14651858.CD010429.pub2
51145,,There were no major adverse effects reported in two of the bisphosphonate trials; in the neridronate trial there was a reduction noted in the use of analgesic drugs and in the reported back pain score in favour of bisphosphonate treatment.,There were no major adverse effects reported in either of the trials comparing bisphosphonates to control; although in the neridronate trial there were fewer painkillers used and a lower score for back pain reported in the bisphosphonate group.,10.1002/14651858.CD010429.pub2
51146,,Adverse effects were not reported in the trial of different doses of pamidronate or the zinc supplementation trial.,Adverse effects were not reported in the bisphosphonate trial comparing different doses or in the zinc sulphate supplements trial.,10.1002/14651858.CD010429.pub2
51147,,"There is evidence to indicate an increase in bone mineral density at the femoral neck, lumbar spine and forearm after administration of bisphosphonates and at the lumbar spine and hip after zinc sulphate supplementation.","Therefore, evidence indicates an increase in bone mineral density at the femoral neck, lumbar spine and forearm after giving bisphosphonates.",10.1002/14651858.CD010429.pub2
51148,,"There is evidence to indicate an increase in bone mineral density at the femoral neck, lumbar spine and forearm after administration of bisphosphonates and at the lumbar spine and hip after zinc sulphate supplementation.",This is also true for the lumbar spine and hip after zinc sulphate supplementation.,10.1002/14651858.CD010429.pub2
51149,,The authors recommend that further long-term randomised control trials on different bisphosphonates and zinc supplementation therapies in people with beta-thalassaemia and osteoporosis are undertaken.,The authors recommend that further long-term randomised controlled trials looking at different treatments with bisphosphonates and zinc supplementation are carried out on people with beta-thalassaemia who have osteoporosis.,10.1002/14651858.CD010429.pub2
51150,,We are uncertain about the effectiveness of topical antibiotics in improving resolution of ear discharge in patients with CSOM because of the limited amount of low-quality evidence available.,There is a lot of uncertainty as to whether or not topical antibiotics improve the resolution of ear discharge in patients with chronic suppurative otitis media (CSOM).,10.1002/14651858.CD013051.pub2
51151,,We are uncertain about the effectiveness of topical antibiotics in improving resolution of ear discharge in patients with CSOM because of the limited amount of low-quality evidence available.,"However, among this uncertainty there is some evidence to suggest that the use of topical antibiotics may be effective when compared to placebo, or when used in addition to a systemic antibiotic (oral or injected).",10.1002/14651858.CD013051.pub2
51152,,We are uncertain about the effectiveness of topical antibiotics in improving resolution of ear discharge in patients with CSOM because of the limited amount of low-quality evidence available.,There is also lots of uncertainty about which type of topical antibiotic is the most effective.,10.1002/14651858.CD013051.pub2
51153,,"Chronic suppurative otitis media (CSOM), sometimes referred to as chronic otitis media (COM), is a chronic inflammation and often polymicrobial infection (involving more than one micro-organism) of the middle ear and mastoid cavity, characterised by ear discharge (otorrhoea) through a perforated tympanic membrane.","Chronic suppurative otitis media, sometimes referred to as chronic otitis media (COM), is a long-term (chronic) swelling and infection of the middle ear, with ear discharge (otorrhoea) through a perforated tympanic membrane (eardrum).",10.1002/14651858.CD013051.pub2
51154,,The predominant symptoms of CSOM are ear discharge and hearing loss.,The main symptoms of CSOM are ear discharge and hearing loss.,10.1002/14651858.CD013051.pub2
51155,,"Topical antibiotics, the most common treatment for CSOM, act to kill or inhibit the growth of micro-organisms that may be responsible for the infection.","Topical antibiotics (administered into the ear canal as ear drops, ointments, sprays or creams) are the most commonly used treatment for CSOM.",10.1002/14651858.CD013051.pub2
51156,,"Topical antibiotics, the most common treatment for CSOM, act to kill or inhibit the growth of micro-organisms that may be responsible for the infection.",Topical antibiotics kill or stop the growth of the micro-organisms that may be responsible for the infection.,10.1002/14651858.CD013051.pub2
51157,,"Antibiotics can be used alone or in addition to other treatments for CSOM, such as antiseptics or ear cleaning (aural toileting).","Topical antibiotics can be used on their own or added to other treatments for CSOM, such as antiseptics or ear cleaning (aural toileting) or systemic antibiotics (antibiotics taken either by mouth or by an injection into a muscle or vein).",10.1002/14651858.CD013051.pub2
51158,,We included 17 studies with a total of 2198 participants.,"We found 17 studies examining at least 2126 participants, but it was difficult to determine precisely how many participants were included as a number of studies did not clearly report the number.",10.1002/14651858.CD013051.pub2
51159,,"A: Topical antibiotics versus placebo or no treatment (with aural toilet in both arms and no other background treatment)
One small study compared a topical antibiotic (ciprofloxacin) with placebo (saline).","Comparison of topical antibiotics to placebo or no treatment
One study compared topical antibiotics to a saline (salt water) ear wash.",10.1002/14651858.CD013051.pub2
51160,,"The study authors reported that ""no medical side-effects and worsening of audiological measurements related to this topical medication were detected"" (very low-certainty evidence).","The topical antibiotics appeared to be more effective than the saline ear wash when assessed one to two weeks after treatment, but this study was too small to provide any certainty of the findings (very low-certainty evidence).",10.1002/14651858.CD013051.pub2
51161,,"B: Topical antibiotics versus placebo or no treatment (with use of oral antibiotics in both arms)
Four studies compared topical ciprofloxacin to no treatment (three studies; 190 participants) or topical ceftizoxime to no treatment (one study; 248 participants).","Comparison of topical antibiotics in addition to systemic (oral or injected) antibiotics
Four studies compared treatment with topical antibiotic (ciprofloxacin) drops in addition to a systemic (oral or injected) antibiotic.",10.1002/14651858.CD013051.pub2
51162,,"C: Comparisons of different topical antibiotics
The certainty of evidence for all outcomes in these comparisons is very low.","Comparisons of different topical antibiotics
There were 12 studies that examined the effectiveness of different types of antibiotics.",10.1002/14651858.CD013051.pub2
51163,,"C: Comparisons of different topical antibiotics
The certainty of evidence for all outcomes in these comparisons is very low.",The certainty of the evidence for all outcomes in these comparisons is very low.,10.1002/14651858.CD013051.pub2
51164,,"C: Comparisons of different topical antibiotics
The certainty of evidence for all outcomes in these comparisons is very low.",Due to the low certainty of evidence it is not known which type of topical antibiotic is the most effective.,10.1002/14651858.CD013051.pub2
51165,,The date of the search was 1 April 2019.,The evidence is up to date to April 2019.,10.1002/14651858.CD013051.pub2
51166,,"Although combination formulas containing antihistamines, decongestants and/or analgesics are sold over-the-counter (OTC) in large quantities for the common cold, the evidence of effectiveness is limited.","Many people use oral over-the-counter (OTC) medications that contain antihistamines, decongestants, analgesics or a combination to self treat the symptoms of the common cold.",10.1002/14651858.CD004976.pub3
51167,,There is no evidence of effectiveness in young children.,There is no evidence for a beneficial effect in young children.,10.1002/14651858.CD004976.pub3
51168,,"Numerous different implants with screws, pins and side plates have been used for the internal fixation of intracapsular hip fractures.","Many different types of implants are used to fix fractures of the hip, which are close to the hip joint (intracapsular fractures).",10.1002/14651858.CD001467
51169,,"There are now 30 studies involving 6334 participants (6339 fractures) included in this review, which was published in 2011.",This review of randomised controlled trials included 30 studies involving more than 6000 participants.,10.1002/14651858.CD001467
51170,,Few trials tested the same comparison.,Few trials tested the same comparison.,10.1002/14651858.CD001467
51171,,"Most of the results for the 25 separate comparisons, frequently tested within one trial only, showed no statistically significant differences between the two implants under test.","Most of the results for the 25 separate comparisons, frequently tested within one trial only, failed to show that one implant was better than the other under comparison.",10.1002/14651858.CD001467
51172,,There was a consistent finding of less avascular necrosis with the sliding hip screw in comparison with five different types of cancellous screws but there was no significant difference found for re-operations.,There was a consistent finding of one serious complication (avascular necrosis) with the sliding hip screw in comparison with five different types of cancellous screws.,10.1002/14651858.CD001467
51173,,"Additionally, the sliding hip screw was found to take longer to insert and to have an increased operative blood loss compared with multiple screws or pins.","Additionally, the sliding hip screw was found to take longer to insert and to have an increased operative blood loss compared with multiple screws or pins.",10.1002/14651858.CD001467
51174,,"To assess the effectiveness and safety of amantadine and rimantadine in preventing, treating and shortening the duration of influenza A in children and the elderly.",We therefore wanted to answer the question of whether or not amantadine and rimantadine can prevent and treat influenza A in children and the elderly.,10.1002/14651858.CD002745.pub4
51175,,Influenza is an acute respiratory illness caused by influenza A and B viruses.,"Influenza A is a respiratory infection causing cough, runny nose and fever.",10.1002/14651858.CD002745.pub4
51176,,"Complications may occur, especially among children and the elderly.","However, hospitalisation, pneumonia and even death are rare complications of the illness, especially among children and the elderly.",10.1002/14651858.CD002745.pub4
51177,,"We identified 12 studies (2494 participants: 1586 children and 908 elderly) comparing amantadine and rimantadine with placebo, paracetamol (one trial: 69 children) or zanamivir (two trials: 545 elderly) to treat influenza A.
Amantadine was effective in preventing influenza A in children (773 participants, risk ratio (RR) 0.11; 95% confidence interval (CI) 0.04 to 0.30).",We identified 12 trials (2494 participants: 1586 children and 908 elderly).,10.1002/14651858.CD002745.pub4
51178,,"We identified 12 studies (2494 participants: 1586 children and 908 elderly) comparing amantadine and rimantadine with placebo, paracetamol (one trial: 69 children) or zanamivir (two trials: 545 elderly) to treat influenza A.
Amantadine was effective in preventing influenza A in children (773 participants, risk ratio (RR) 0.11; 95% confidence interval (CI) 0.04 to 0.30).","We looked for trials that compared amantadine or rimantadine with no intervention, placebos or control drugs in children and the elderly.",10.1002/14651858.CD002745.pub4
51179,,"Nevertheless, the quality of the evidence was low and the safety of the drug was not well established.","Furthermore, the safety of the drug was not well established.",10.1002/14651858.CD002745.pub4
51180,,"Nevertheless, the quality of the evidence was low and the safety of the drug was not well established.",The quality of the evidence was low.,10.1002/14651858.CD002745.pub4
51181,,"For treatment, rimantadine was beneficial in abating fever on day three of treatment in children: one selected study with low risk of bias, moderate evidence quality and 69 participants (RR 0.36; 95% CI 0.14 to 0.91).",The effectiveness of both antivirals was limited to a benefit from rimantadine in the reduction of fever by day three of treatment in children.,10.1002/14651858.CD002745.pub4
51182,,"Nevertheless, the quality of the evidence was low and the safety of the drug was not well established.",The quality of the evidence was moderate.,10.1002/14651858.CD002745.pub4
51183,,Rimantadine did not show any prophylactic effect in the elderly.,"This benefit does not seem to justify a recommendation for using rimantadine to treat all children with influenza A.
Rimantadine did not show a prophylactic (preventative) effect in the elderly.",10.1002/14651858.CD002745.pub4
51184,,The quality of evidence was very low: 103 participants (RR 0.45; 95% CI 0.14 to 1.41).,The quality of evidence was very low.,10.1002/14651858.CD002745.pub4
51185,,"The quality of the evidence combined with a lack of knowledge about the safety of amantadine and the limited benefits of rimantadine, do not indicate that amantadine and rimantadine compared to control (placebo or paracetamol) could be useful in preventing, treating and shortening the duration of influenza A in children and the elderly.","The quality of the evidence combined with a lack of knowledge about the safety of amantadine and the limited benefits of rimantadine, do not indicate that amantadine and rimantadine compared to control (placebo or paracetamol) could be useful in preventing, treating and shortening the duration of influenza A in children and the elderly.",10.1002/14651858.CD002745.pub4
51186,,We identified five studies including 318 participants (180 participants with and 138 participants without common bile duct stones) that reported the diagnostic accuracy of ERCP and five studies including 654 participants (125 participants with and 529 participants without common bile duct stones) that reported the diagnostic accuracy of IOC.,We performed a thorough search for studies that reported the accuracy of ERCP or IOC for the diagnosis of CBD stones.,10.1002/14651858.CD010339.pub2
51187,,We identified five studies including 318 participants (180 participants with and 138 participants without common bile duct stones) that reported the diagnostic accuracy of ERCP and five studies including 654 participants (125 participants with and 529 participants without common bile duct stones) that reported the diagnostic accuracy of IOC.,We identified five studies including 318 participants that reported the diagnostic test accuracy of ERCP and five studies including 654 participants that reported the diagnostic test accuracy of IOC.,10.1002/14651858.CD010339.pub2
51188,,"Most studies included people with symptoms (participants with jaundice or pancreatitis) suspected of having common bile duct stones based on blood tests, ultrasound, or both, prior to the performance of ERCP or IOC.","Most studies included people with symptoms (participants with jaundice or pancreatitis) who were suspected of having CBD stones based on blood tests, ultrasound (use of sound waves higher than audible range to differentiate tissues based on how they reflect the sound waves), or both, prior to the having ERCP or IOC.",10.1002/14651858.CD010339.pub2
51189,,Most studies included participants who had not previously undergone removal of the gallbladder (cholecystectomy).,Most studies included participants who had not previously undergone cholecystectomy.,10.1002/14651858.CD010339.pub2
51190,,"For ERCP, the summary sensitivity was 0.83 (95% confidence interval (CI) 0.72 to 0.90) and specificity was 0.99 (95% CI 0.94 to 1.00).","Given an average sensitivity of 83% for ERCP, we would expect that on average 83 out of 100 people (this may vary between 72 and 90 out of 100 people) with CBD stones would be detected while the remaining 17 people would be missed and would not receive appropriate treatment.",10.1002/14651858.CD010339.pub2
51191,,"For IOC, the summary sensitivity was 0.99 (95% CI 0.83 to 1.00) and specificity was 0.99 (95% CI 0.95 to 1.00).","For IOC, an average sensitivity of 99% means that on average 99 out of 100 people (this may vary between 83 and 100 out of 100 people) with CBD stones would be detected while only one person would be missed and would not receive appropriate treatment.",10.1002/14651858.CD010339.pub2
51192,,It appears that both tests were fairly accurate in guiding further invasive treatment as most people diagnosed with common bile duct stones by these tests had common bile duct stones.,It appears that both tests are fairly accurate in guiding further invasive treatment as most people diagnosed with CBD stones by these tests have CBD stones.,10.1002/14651858.CD010339.pub2
51193,,Some people may have common bile duct stones in spite of having a negative ERCP or IOC result.,"However, some people may have CBD stones in spite of having a negative ERCP or IOC test result.",10.1002/14651858.CD010339.pub2
51194,,Such people may have to be re-tested if the clinical suspicion of common bile duct stones is very high because of their symptoms or persistently abnormal liver function tests.,Such people may have to be re-tested if the clinical suspicion of CBD stones is very high because of their symptoms.,10.1002/14651858.CD010339.pub2
51195,,Previous systematic reviews of steroid withdrawal after kidney transplantation have shown a significant increase in acute rejection.,"Steroids are effective in preventing acute rejection, which is a major problem in the early period after kidney transplantation.",10.1002/14651858.CD005632.pub3
51196,,This updated review increases the evidence that steroid avoidance and withdrawal after kidney transplantation significantly increase the risk of acute rejection.,This review looked at two strategies to reduce steroid administration after kidney transplantation: either discontinuing steroids soon after transplantation (within 14 days) or stopping steroid treatment later.,10.1002/14651858.CD005632.pub3
51197,,We searched the Cochrane Kidney and Transplant Specialised Register to 15 February 2016 through contact with the Information Specialist using search terms relevant to this review.,We searched the literature up to February 2016 and identified 48 studies (7803 patients) that were evaluated in this review.,10.1002/14651858.CD005632.pub3
51198,,This is an update of a review first published in 2009.,This is an update of a review that was last published in 2009.,10.1002/14651858.CD005632.pub3
51199,,We included 48 studies (224 reports) that involved 7803 randomised participants.,Our review looked at data relating to 7803 kidney transplant recipients.,10.1002/14651858.CD005632.pub3
51200,,This updated review increases the evidence that steroid avoidance and withdrawal after kidney transplantation significantly increase the risk of acute rejection.,We found that the risk of acute rejection significantly increased with both steroid-reducing treatments among adults who received kidney transplants.,10.1002/14651858.CD005632.pub3
51201,,"There was no evidence to suggest a difference in patient mortality or graft loss up to five year after transplantation, but long-term consequences of steroid avoidance and withdrawal remain unclear until today, because prospective long-term studies have not been conducted.",There was no little or no difference in the numbers of deaths or loss of transplanted kidneys for both steroid-reducing strategies within five years after kidney transplantation.,10.1002/14651858.CD005632.pub3
51202,,The effect of steroid withdrawal in children is unclear.,The effect of steroid withdrawal in children is unclear.,10.1002/14651858.CD005632.pub3
51203,,"There was no evidence to suggest a difference in patient mortality or graft loss up to five year after transplantation, but long-term consequences of steroid avoidance and withdrawal remain unclear until today, because prospective long-term studies have not been conducted.","There was no evidence to suggest a difference in patient mortality or graft loss up to five year after transplantation, but longer-term consequences of steroid avoidance and withdrawal still remain unclear.",10.1002/14651858.CD005632.pub3
51204,,The low uptake of HIV voluntary counselling and testing (VCT) has hindered global attempts to prevent new HIV infections and has limited scale-up of HIV care and treatment.,"The rate of uptake of voluntary counselling and testing (VCT) is low, and only about one in 10 eligible people have access to VCT in developing countries.",10.1002/14651858.CD006493.pub4
51205,,To establish the effect of home-based HIV VCT on uptake of HIV testing,Researchers assumed that providing HIV testing or results or both in homes compared to in a healthcare facility would lead to higher uptake of HIV testing.,10.1002/14651858.CD006493.pub4
51206,,Only one study from developing countries met the inclusion criteria and was included in the review.,We found only one published study from developing countries and none from developed countries.,10.1002/14651858.CD006493.pub4
51207,,Further studies are needed to determine if home-based VCT is better than facility-based VCT in improving VCT uptake.,"Because of the limited evidence to date, however, further research is needed to evaluate if home-based VCT is better than facility-based VCT or other testing methods.",10.1002/14651858.CD006493.pub4
51208,,Recurrent urinary tract infections (RUTI) are common in women who are pregnant and may cause serious adverse pregnancy outcomes for both mother and child including preterm birth and small-for-gestational-age babies.,"Recurrent urinary tract infections (RUTI) are common in women generally, and particularly in pregnant women.",10.1002/14651858.CD009279.pub3
51209,,Recurrent urinary tract infections (RUTI) are common in women who are pregnant and may cause serious adverse pregnancy outcomes for both mother and child including preterm birth and small-for-gestational-age babies.,"During pregnancy, UTI may be a serious complication that is associated with adverse pregnancy outcomes for both mother and child including preterm birth and small-for-gestational-age babies.",10.1002/14651858.CD009279.pub3
51210,,"Interventions used to prevent RUTI in women who are pregnant can be pharmacological (antibiotics) or non-pharmacological (cranberry products, acupuncture, probiotics and behavioural modifications).","Therefore, it is important to define the optimal intervention for preventing RUTI during pregnancy to improve pregnancy outcomes.",10.1002/14651858.CD009279.pub3
51211,,"Interventions used to prevent RUTI in women who are pregnant can be pharmacological (antibiotics) or non-pharmacological (cranberry products, acupuncture, probiotics and behavioural modifications).","Interventions used to prevent RUTI in pregnant women can be pharmacological (antibiotics) or non-pharmacological (cranberry products, acupuncture, probiotics and behavioural modifications).",10.1002/14651858.CD009279.pub3
51212,,So far little is known about the best way to prevent RUTI in pregnant women.,"So far, little is known about the best way to prevent RUTI in pregnant women.",10.1002/14651858.CD009279.pub3
51213,,A daily dose of nitrofurantoin and close surveillance has not been shown to prevent RUTI compared with close surveillance alone.,Suppressive therapy with daily dose of nitrofurantoin and close surveillance was not shown to prevent RUTI compared with close surveillance alone but the evidence was of very low quality.,10.1002/14651858.CD009279.pub3
51214,,A significant reduction of ASB was found in women with a high clinic attendance rate and who received nitrofurantoin and close surveillance.,A significant reduction of asymptomatic bacteriuria (presence of bacteria in the urine without the symptoms of a UTI) was found in women with a high clinic attendance rate who received nitrofurantoin and close surveillance.,10.1002/14651858.CD009279.pub3
51215,,No conclusions can be drawn regarding the optimal intervention to prevent RUTI in women who are pregnant.,Due to lack of evidence no conclusions can be drawn.,10.1002/14651858.CD009279.pub3
51216,,Randomised controlled trials comparing different pharmacological and non-pharmacological interventions are necessary to investigate potentially effective interventions to prevent RUTI in women who are pregnant.,Future randomised controlled trials comparing different pharmacological and non-pharmacological interventions are necessary to assess the optimal intervention to prevent RUTI in women who are pregnant.,10.1002/14651858.CD009279.pub3
51217,,There was limited reporting of both primary and secondary outcomes for both women and infants.,Such trials should report on a comprehensive range of outcomes for both women and infants.,10.1002/14651858.CD009279.pub3
51218,,"Engagement in multiple risk behaviours can have adverse consequences for health during childhood, during adolescence, and later in life, yet little is known about the impact of different types of interventions that target multiple risk behaviours in children and young people, or the differential impact of universal versus targeted approaches.","Health risk behaviours, such as smoking and drug use, can group together during the teenage years, and engagement in these multiple risk behaviours can lead to health problems such as injury and substance abuse during childhood and adolescence, as well as non-communicable diseases later in life.",10.1002/14651858.CD009927.pub2
51219,,To examine the effects of interventions implemented up to 18 years of age for the primary or secondary prevention of multiple risk behaviours among young people.,"Currently, we do not know which interventions are effective in preventing or decreasing these risky behaviours among children and young people.",10.1002/14651858.CD009927.pub2
51220,,We categorised interventions according to whether they were conducted at the individual level; the family level; or the school level.,"We divided these studies into groups (individual-level, family-level, and school-level studies) according to whether researchers worked with individuals, families, or children and young people in schools, respectively.",10.1002/14651858.CD009927.pub2
51221,,"We included in the review a total of 70 eligible studies, of which a substantial proportion were universal school-based studies (n = 28; 40%).","In total, 70 studies were eligible for inclusion in this review.",10.1002/14651858.CD009927.pub2
51222,,Most studies were conducted in the USA (n = 55; 79%).,Most were conducted in the USA or in high-income countries.,10.1002/14651858.CD009927.pub2
51223,,"On average, studies aimed to prevent four of the primary behaviours.","On average, studies examined the effects of interventions on four behaviours, most commonly alcohol, tobacco use, drug use, and antisocial behaviour.",10.1002/14651858.CD009927.pub2
51224,,"Evidence suggests that for multiple risk behaviours, universal school-based interventions were beneficial in relation to tobacco use (odds ratio (OR) 0.77, 95% confidence interval (CI) 0.60 to 0.97; n = 9 studies; 15,354 participants) and alcohol use (OR 0.72, 95% CI 0.56 to 0.92; n = 8 studies; 8751 participants; both moderate-quality evidence) compared to a comparator, and that such interventions may be effective in preventing illicit drug use (OR 0.74, 95% CI 0.55 to 1.00; n = 5 studies; 11,058 participants; low-quality evidence) and engagement in any antisocial behaviour (OR 0.81, 95% CI 0.66 to 0.98; n = 13 studies; 20,756 participants; very low-quality evidence) at up to 12 months' follow-up, although there was evidence of moderate to substantial heterogeneity (I² = 49% to 69%).","We found that for multiple risk behaviours, school-based studies for all young people are more beneficial than a comparator for preventing tobacco use, alcohol use, and physical inactivity, and that they may also be beneficial in relation to illicit drug use and antisocial behaviour.",10.1002/14651858.CD009927.pub2
51225,,Results of this review do not provide strong evidence of benefit for family- or individual-level interventions across the risk behaviours studied.,"In contrast, we did not find strong evidence of beneficial effects of interventions for families or individuals for the behaviours of interest, although caution must be applied in interpreting these findings because we identified fewer of these studies.",10.1002/14651858.CD009927.pub2
51226,,"Seven studies reported adverse effects, which involved evidence suggestive of increased involvement in a risk behaviour among participants receiving the intervention compared to participants given control interventions.","Last, we found seven studies that reported increased levels of engagement in risk behaviours among those receiving the intervention compared to those given the control.",10.1002/14651858.CD009927.pub2
51227,,"We judged the quality of evidence to be moderate or low for most outcomes, primarily owing to concerns around selection, performance, and detection bias and heterogeneity between studies.","Overall, reviewers judged the quality of the evidence to be moderate or low for most behaviours examined using standardised criteria, with one behaviour found to have very low quality evidence.",10.1002/14651858.CD009927.pub2
